task,bank,arm,modality,metric,n,n_defined,mean,marginal_95_low,marginal_95_high,horizon
reach,fresh,donor_h3_B5,proprio,excess_reference_cost,100,100,0.030070769228041173,0.023556375983636826,0.03720863703452049,
reach,fresh,donor_h3_B5,proprio,excess_reference_cost_percent,100,100,43.562832450480684,33.96824350071302,53.92332238876604,
reach,fresh,donor_h3_B5,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_h3_B5,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_h3_B5,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_h3_B5,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_h3_B5,visual,reference_spearman,100,100,0.7492270968760977,0.7426344550091711,0.7556980168745122,
reach,fresh,donor_h3_B5,visual,reference_top10_overlap,100,100,3.95,3.690000000000001,4.210000000000001,
reach,fresh,donor_h3_B5,visual,winner_changed,100,100,0.77,0.68,0.8500000000000001,
reach,fresh,donor_h3_B5,visual,selected_in_reference_minimum_set,100,100,0.23,0.15000000000000002,0.31999999999999995,
reach,fresh,donor_h3_B5,visual,excess_reference_cost,100,100,0.11601633548736573,0.09169109076261521,0.14205720362067223,
reach,fresh,donor_h3_B5,visual,excess_reference_cost_percent,100,100,6.474119905594935,4.912291465665146,8.212429736671725,
reach,fresh,donor_h3_B5,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_h3_B5,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_h3_B5,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_h3_B5,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,official,reference_spearman,100,100,0.7969130667979583,0.7917333178275652,0.8020621581421807,
reach,fresh,donor_persistent_B0,official,reference_top10_overlap,100,100,4.6,4.360000000000001,4.840000000000001,
reach,fresh,donor_persistent_B0,official,winner_changed,100,100,0.69,0.6,0.78,
reach,fresh,donor_persistent_B0,official,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach,fresh,donor_persistent_B0,official,excess_reference_cost,100,100,0.08874845027923584,0.06876463082432747,0.10991135111451147,
reach,fresh,donor_persistent_B0,official,excess_reference_cost_percent,100,100,4.829894504990974,3.626075522427783,6.131954418011258,
reach,fresh,donor_persistent_B0,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,proprio,reference_spearman,100,100,0.8078039400437782,0.8030134895943288,0.8126016287958754,
reach,fresh,donor_persistent_B0,proprio,reference_top10_overlap,100,100,5.24,4.98,5.500000000000001,
reach,fresh,donor_persistent_B0,proprio,winner_changed,100,100,0.64,0.5499999999999999,0.73,
reach,fresh,donor_persistent_B0,proprio,selected_in_reference_minimum_set,100,100,0.36,0.27,0.45000000000000007,
reach,fresh,donor_persistent_B0,proprio,excess_reference_cost,100,100,0.023256216030567885,0.017764078523498025,0.029065946161281313,
reach,fresh,donor_persistent_B0,proprio,excess_reference_cost_percent,100,100,31.790582787535733,24.026517017074994,40.29655909830355,
reach,fresh,donor_persistent_B0,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,visual,reference_spearman,100,100,0.7957717422984172,0.7905494493383767,0.8010217262102046,
reach,fresh,donor_persistent_B0,visual,reference_top10_overlap,100,100,4.56,4.32,4.8100000000000005,
reach,fresh,donor_persistent_B0,visual,winner_changed,100,100,0.71,0.62,0.7999999999999999,
reach,fresh,donor_persistent_B0,visual,selected_in_reference_minimum_set,100,100,0.29,0.2,0.38,
reach,fresh,donor_persistent_B0,visual,excess_reference_cost,100,100,0.0857647705078125,0.06632557773590088,0.10627623349428175,
reach,fresh,donor_persistent_B0,visual,excess_reference_cost_percent,100,100,4.7083077493186885,3.5238348925720158,5.9950753330814175,
reach,fresh,donor_persistent_B0,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B0,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,official,reference_spearman,100,100,0.943665268142662,0.9418071561350385,0.945465689199661,
reach,fresh,donor_persistent_B1,official,reference_top10_overlap,100,100,6.8,6.6000000000000005,7.000000000000001,
reach,fresh,donor_persistent_B1,official,winner_changed,100,100,0.45,0.35000000000000003,0.55,
reach,fresh,donor_persistent_B1,official,selected_in_reference_minimum_set,100,100,0.55,0.45,0.6499999999999999,
reach,fresh,donor_persistent_B1,official,excess_reference_cost,100,100,0.029484394788742065,0.020392762660980224,0.03957207894325256,
reach,fresh,donor_persistent_B1,official,excess_reference_cost_percent,100,100,1.5610231385227769,1.070986150001472,2.1035037093506226,
reach,fresh,donor_persistent_B1,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,proprio,reference_spearman,100,100,0.952275994177713,0.950707734308159,0.9537921910243448,
reach,fresh,donor_persistent_B1,proprio,reference_top10_overlap,100,100,7.26,7.0600000000000005,7.460000000000001,
reach,fresh,donor_persistent_B1,proprio,winner_changed,100,100,0.4,0.31,0.5,
reach,fresh,donor_persistent_B1,proprio,selected_in_reference_minimum_set,100,100,0.6,0.5,0.6900000000000001,
reach,fresh,donor_persistent_B1,proprio,excess_reference_cost,100,100,0.004649302903562785,0.0029621024113148453,0.006640597237739711,
reach,fresh,donor_persistent_B1,proprio,excess_reference_cost_percent,100,100,6.947525220545925,4.560457513913966,9.654560395697619,
reach,fresh,donor_persistent_B1,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,visual,reference_spearman,100,100,0.9427296145009688,0.9407993814792919,0.9446156013947277,
reach,fresh,donor_persistent_B1,visual,reference_top10_overlap,100,100,6.75,6.5200000000000005,6.980000000000001,
reach,fresh,donor_persistent_B1,visual,winner_changed,100,100,0.49,0.39,0.59,
reach,fresh,donor_persistent_B1,visual,selected_in_reference_minimum_set,100,100,0.51,0.41000000000000003,0.61,
reach,fresh,donor_persistent_B1,visual,excess_reference_cost,100,100,0.030007349252700807,0.02113809704780579,0.039774451851844785,
reach,fresh,donor_persistent_B1,visual,excess_reference_cost_percent,100,100,1.568079064529947,1.0966990845951676,2.094242589882473,
reach,fresh,donor_persistent_B1,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B1,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,official,reference_spearman,100,100,0.7933609038150968,0.7876771456740677,0.7988982082142737,
reach,fresh,donor_persistent_B2,official,reference_top10_overlap,100,100,4.51,4.26975,4.76,
reach,fresh,donor_persistent_B2,official,winner_changed,100,100,0.67,0.58,0.76,
reach,fresh,donor_persistent_B2,official,selected_in_reference_minimum_set,100,100,0.33,0.24,0.42000000000000004,
reach,fresh,donor_persistent_B2,official,excess_reference_cost,100,100,0.08402572631835938,0.06477441090345383,0.10486758583784102,
reach,fresh,donor_persistent_B2,official,excess_reference_cost_percent,100,100,4.446705797446395,3.3605842911650448,5.652195784717891,
reach,fresh,donor_persistent_B2,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,proprio,reference_spearman,100,100,0.8117178990877677,0.8071721805797842,0.8161731424793609,
reach,fresh,donor_persistent_B2,proprio,reference_top10_overlap,100,100,5.28,5.02,5.550000000000001,
reach,fresh,donor_persistent_B2,proprio,winner_changed,100,100,0.63,0.5399999999999999,0.7200000000000001,
reach,fresh,donor_persistent_B2,proprio,selected_in_reference_minimum_set,100,100,0.37,0.27999999999999997,0.46,
reach,fresh,donor_persistent_B2,proprio,excess_reference_cost,100,100,0.023155586402863262,0.01774085342977196,0.028990018795244384,
reach,fresh,donor_persistent_B2,proprio,excess_reference_cost_percent,100,100,32.15919848785704,24.33897579033407,40.70085604497247,
reach,fresh,donor_persistent_B2,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,visual,reference_spearman,100,100,0.7914566871253544,0.7856200545231872,0.7971374676192289,
reach,fresh,donor_persistent_B2,visual,reference_top10_overlap,100,100,4.45,4.2,4.700000000000001,
reach,fresh,donor_persistent_B2,visual,winner_changed,100,100,0.69,0.6,0.78,
reach,fresh,donor_persistent_B2,visual,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach,fresh,donor_persistent_B2,visual,excess_reference_cost,100,100,0.08186853170394898,0.06300609210133552,0.10217287430167195,
reach,fresh,donor_persistent_B2,visual,excess_reference_cost_percent,100,100,4.3609633421134735,3.2889064393209253,5.54613930832673,
reach,fresh,donor_persistent_B2,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B2,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,official,reference_spearman,100,100,0.7577531635229487,0.7518528947770182,0.763571780806875,
reach,fresh,donor_persistent_B3,official,reference_top10_overlap,100,100,4.15,3.890000000000001,4.4,
reach,fresh,donor_persistent_B3,official,winner_changed,100,100,0.74,0.65,0.8200000000000001,
reach,fresh,donor_persistent_B3,official,selected_in_reference_minimum_set,100,100,0.26,0.18,0.35,
reach,fresh,donor_persistent_B3,official,excess_reference_cost,100,100,0.1178723394870758,0.09282744804024695,0.1444510431587695,
reach,fresh,donor_persistent_B3,official,excess_reference_cost_percent,100,100,6.52354483257201,4.9577564606382625,8.263016602870103,
reach,fresh,donor_persistent_B3,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,proprio,reference_spearman,100,100,0.772583850931677,0.7673340591562129,0.7777525200280002,
reach,fresh,donor_persistent_B3,proprio,reference_top10_overlap,100,100,4.72,4.450000000000001,4.990000000000001,
reach,fresh,donor_persistent_B3,proprio,winner_changed,100,100,0.69,0.6,0.78,
reach,fresh,donor_persistent_B3,proprio,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach,fresh,donor_persistent_B3,proprio,excess_reference_cost,100,100,0.029546257089823485,0.022895619244780393,0.03676596570061519,
reach,fresh,donor_persistent_B3,proprio,excess_reference_cost_percent,100,100,40.37864450629348,31.201897796214862,50.36164889085139,
reach,fresh,donor_persistent_B3,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,visual,reference_spearman,100,100,0.7558814032999982,0.7498222482797479,0.7618702140802831,
reach,fresh,donor_persistent_B3,visual,reference_top10_overlap,100,100,4.12,3.860000000000001,4.380000000000001,
reach,fresh,donor_persistent_B3,visual,winner_changed,100,100,0.76,0.67,0.8400000000000001,
reach,fresh,donor_persistent_B3,visual,selected_in_reference_minimum_set,100,100,0.24,0.16,0.32999999999999996,
reach,fresh,donor_persistent_B3,visual,excess_reference_cost,100,100,0.11520429253578186,0.09067390760779381,0.1414225963354111,
reach,fresh,donor_persistent_B3,visual,excess_reference_cost_percent,100,100,6.415205707016152,4.87036332240348,8.133098061388216,
reach,fresh,donor_persistent_B3,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B3,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,official,reference_spearman,100,100,0.7976836642699041,0.7901035152159888,0.8049128542581687,
reach,fresh,donor_persistent_B4,official,reference_top10_overlap,100,100,4.47,4.200000000000001,4.740000000000001,
reach,fresh,donor_persistent_B4,official,winner_changed,100,100,0.69,0.6,0.78,
reach,fresh,donor_persistent_B4,official,selected_in_reference_minimum_set,100,100,0.31,0.22000000000000003,0.4,
reach,fresh,donor_persistent_B4,official,excess_reference_cost,100,100,0.09226154565811157,0.07178098231554031,0.1138029488325119,
reach,fresh,donor_persistent_B4,official,excess_reference_cost_percent,100,100,4.946696567429393,3.7290836283160353,6.248973486551507,
reach,fresh,donor_persistent_B4,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,proprio,reference_spearman,100,100,0.8313390193224369,0.8264734164824054,0.8360251958355094,
reach,fresh,donor_persistent_B4,proprio,reference_top10_overlap,100,100,5.26,4.999750000000001,5.520000000000001,
reach,fresh,donor_persistent_B4,proprio,winner_changed,100,100,0.65,0.5599999999999999,0.74,
reach,fresh,donor_persistent_B4,proprio,selected_in_reference_minimum_set,100,100,0.35,0.26,0.44000000000000006,
reach,fresh,donor_persistent_B4,proprio,excess_reference_cost,100,100,0.019053778816014527,0.014392758634407074,0.024093176495283843,
reach,fresh,donor_persistent_B4,proprio,excess_reference_cost_percent,100,100,28.968967844979915,21.472432210716846,37.21210522090485,
reach,fresh,donor_persistent_B4,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,visual,reference_spearman,100,100,0.7951020756818754,0.7874454037517107,0.8024374779767145,
reach,fresh,donor_persistent_B4,visual,reference_top10_overlap,100,100,4.42,4.15,4.690000000000001,
reach,fresh,donor_persistent_B4,visual,winner_changed,100,100,0.71,0.62,0.7999999999999999,
reach,fresh,donor_persistent_B4,visual,selected_in_reference_minimum_set,100,100,0.29,0.2,0.38,
reach,fresh,donor_persistent_B4,visual,excess_reference_cost,100,100,0.08812259554862976,0.0682972438633442,0.10903676250576973,
reach,fresh,donor_persistent_B4,visual,excess_reference_cost_percent,100,100,4.776203023558166,3.585647767352488,6.05915752916193,
reach,fresh,donor_persistent_B4,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B4,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B5,official,reference_spearman,100,100,0.7512245856330314,0.7447153571806368,0.7575653624654165,
reach,fresh,donor_persistent_B5,official,reference_top10_overlap,100,100,3.98,3.7200000000000006,4.24,
reach,fresh,donor_persistent_B5,official,winner_changed,100,100,0.75,0.66,0.8300000000000001,
reach,fresh,donor_persistent_B5,official,selected_in_reference_minimum_set,100,100,0.25,0.16999999999999998,0.33999999999999997,
reach,fresh,donor_persistent_B5,official,excess_reference_cost,100,100,0.11709676742553711,0.09216210609674454,0.14348721083998678,
reach,fresh,donor_persistent_B5,official,excess_reference_cost_percent,100,100,6.492508878211001,4.914569362587993,8.238979462106126,
reach,fresh,donor_persistent_B5,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B5,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B5,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,donor_persistent_B5,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
