task,layer,horizon,head,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach-wall,1,2,1,visual_mass,32,32,0.9999999944120646,0.9999999923165888,0.9999999962747097
reach-wall,1,2,2,spatial_distance_patches,32,32,6.9740680100728145,6.965061288202089,6.982799829027085
reach-wall,1,2,2,temporal_distance_frames,32,32,0.12007336350623075,0.11951257400316949,0.12064741066945531
reach-wall,1,2,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,2,visual_mass,32,32,0.9999999944120646,0.9999999925494194,0.9999999962747097
reach-wall,1,2,3,spatial_distance_patches,32,32,6.939701418504067,6.932108670992597,6.946995421091313
reach-wall,1,2,3,temporal_distance_frames,32,32,0.07766948047087005,0.07715894114783287,0.07812503094324136
reach-wall,1,2,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,3,visual_mass,32,32,0.9999999939464033,0.9999999916180968,0.9999999962747097
reach-wall,1,2,4,spatial_distance_patches,32,32,7.720400741937442,7.7111045978008015,7.7297360681141765
reach-wall,1,2,4,temporal_distance_frames,32,32,0.2489196117349397,0.24842465499384603,0.24941917203144792
reach-wall,1,2,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,4,visual_mass,32,32,0.9999999955762178,0.9999999932479113,0.9999999979045242
reach-wall,1,2,5,spatial_distance_patches,32,32,7.154698095625788,7.1472104325774195,7.162200728987828
reach-wall,1,2,5,temporal_distance_frames,32,32,0.23489223156617733,0.23402942054304554,0.2357693410863543
reach-wall,1,2,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,5,visual_mass,32,32,0.9999999948777258,0.9999999930150807,0.999999996740371
reach-wall,1,2,6,spatial_distance_patches,32,32,8.1254265239516,8.114539879325193,8.136200378806421
reach-wall,1,2,6,temporal_distance_frames,32,32,0.15635151917452667,0.15568147916662897,0.1570418929205672
reach-wall,1,2,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,6,visual_mass,32,32,0.9999999951105565,0.9999999932479113,0.9999999969732016
reach-wall,1,2,7,spatial_distance_patches,32,32,8.03593574480689,8.02806766490884,8.043948389664644
reach-wall,1,2,7,temporal_distance_frames,32,32,0.20988347628514914,0.20898469189917906,0.21074590167209406
reach-wall,1,2,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,7,visual_mass,32,32,0.9999999948777258,0.9999999923165888,0.9999999974388629
reach-wall,1,2,8,spatial_distance_patches,32,32,7.315255680323217,7.308930285134937,7.321775572322525
reach-wall,1,2,8,temporal_distance_frames,32,32,0.2277344611580242,0.2270567032256196,0.22836487566284702
reach-wall,1,2,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,8,visual_mass,32,32,0.999999993480742,0.9999999909196049,0.9999999958090484
reach-wall,1,2,9,spatial_distance_patches,32,32,8.346237834281654,8.339954958998568,8.352066799643074
reach-wall,1,2,9,temporal_distance_frames,32,32,0.09407553775699609,0.09349918210180788,0.09463349764627274
reach-wall,1,2,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,9,visual_mass,32,32,0.9999999953433871,0.9999999925494194,0.9999999981373549
reach-wall,1,2,10,spatial_distance_patches,32,32,7.588831557131018,7.579662324990337,7.5988129181432695
reach-wall,1,2,10,temporal_distance_frames,32,32,0.11552512788579317,0.1148776245191093,0.11617150939990464
reach-wall,1,2,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,10,visual_mass,32,32,0.9999999958090484,0.9999999937135726,0.9999999979045242
reach-wall,1,2,11,spatial_distance_patches,32,32,7.438156623187577,7.430163613422576,7.446096164981467
reach-wall,1,2,11,temporal_distance_frames,32,32,0.024620629502872002,0.02427278652761126,0.02499302702985504
reach-wall,1,2,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,11,visual_mass,32,32,0.9999999930150807,0.9999999906867743,0.9999999953433871
reach-wall,1,2,12,spatial_distance_patches,32,32,7.6777412090844335,7.66760935776187,7.687649293383052
reach-wall,1,2,12,temporal_distance_frames,32,32,0.21366280983704655,0.2127500676288999,0.21456270119631035
reach-wall,1,2,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,12,visual_mass,32,32,0.9999999944120646,0.9999999925494194,0.9999999962747097
reach-wall,1,2,13,spatial_distance_patches,32,32,8.089783138449322,8.080106717237463,8.098514420010597
reach-wall,1,2,13,temporal_distance_frames,32,32,0.32886455394115544,0.3273647934158231,0.33033593725052307
reach-wall,1,2,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,13,visual_mass,32,32,0.9999999918509275,0.9999999871943146,0.9999999962747097
reach-wall,1,2,14,spatial_distance_patches,32,32,6.097754433755453,6.090422856010291,6.10508385650693
reach-wall,1,2,14,temporal_distance_frames,32,32,0.10425924546244184,0.10347978115702121,0.10499883839934342
reach-wall,1,2,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,14,visual_mass,32,32,0.9999999951105565,0.9999999930150807,0.9999999969732016
reach-wall,1,2,15,spatial_distance_patches,32,32,7.494310930110691,7.485182489751553,7.503449460773757
reach-wall,1,2,15,temporal_distance_frames,32,32,0.13316799202975005,0.1324967878559015,0.133813192398041
reach-wall,1,2,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,2,15,visual_mass,32,32,0.9999999958090484,0.9999999944120646,0.9999999972060323
reach-wall,1,3,0,spatial_distance_patches,32,32,7.799520743303512,7.791179900836898,7.807975401077895
reach-wall,1,3,0,temporal_distance_frames,32,32,0.18040991240264265,0.18008608637929438,0.18072664328634522
reach-wall,1,3,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,0,visual_mass,32,32,0.9999999962747097,0.9999999941792339,0.9999999983701855
reach-wall,1,3,1,spatial_distance_patches,32,32,7.720301849952708,7.711445855582171,7.728936907217739
reach-wall,1,3,1,temporal_distance_frames,32,32,0.20841754348984734,0.20758127845448698,0.2092698748999037
reach-wall,1,3,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,1,visual_mass,32,32,0.9999999941792339,0.9999999913852662,0.9999999965075403
reach-wall,1,3,2,spatial_distance_patches,32,32,7.038735267913692,7.031281732013755,7.046337350123666
reach-wall,1,3,2,temporal_distance_frames,32,32,0.11907239907707107,0.1185221668854502,0.11960411415689981
reach-wall,1,3,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,2,visual_mass,32,32,0.9999999953433871,0.9999999932479113,0.9999999972060323
reach-wall,1,3,3,spatial_distance_patches,32,32,6.838791080758506,6.8314508788495925,6.846160106650284
reach-wall,1,3,3,temporal_distance_frames,32,32,0.07494396976430101,0.07456469279638277,0.07529813128042448
reach-wall,1,3,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,3,visual_mass,32,32,0.9999999944120646,0.9999999923165888,0.9999999962747097
reach-wall,1,3,4,spatial_distance_patches,32,32,7.866474162023781,7.857091096272591,7.875760770180222
reach-wall,1,3,4,temporal_distance_frames,32,32,0.24967452272345853,0.24930374526455348,0.2500441911908161
reach-wall,1,3,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,4,visual_mass,32,32,0.9999999941792339,0.9999999920837581,0.9999999962747097
reach-wall,1,3,5,spatial_distance_patches,32,32,7.144293806746642,7.137789826025449,7.150926335524559
reach-wall,1,3,5,temporal_distance_frames,32,32,0.2427223121867823,0.24213433427845932,0.24331456165260953
reach-wall,1,3,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,5,visual_mass,32,32,0.9999999948777258,0.9999999923165888,0.9999999974388629
reach-wall,1,3,6,spatial_distance_patches,32,32,8.038970861693336,8.029215140086746,8.048833256350774
reach-wall,1,3,6,temporal_distance_frames,32,32,0.15837775313929217,0.15769919224570916,0.15907562423071694
reach-wall,1,3,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,6,visual_mass,32,32,0.9999999953433871,0.9999999930150807,0.9999999976716936
reach-wall,1,3,7,spatial_distance_patches,32,32,8.01723263050007,8.009578728120267,8.024627105462049
reach-wall,1,3,7,temporal_distance_frames,32,32,0.21067776455541637,0.20995562970282303,0.21139835749841124
reach-wall,1,3,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,7,visual_mass,32,32,0.9999999941792339,0.9999999925494194,0.9999999958090484
reach-wall,1,3,8,spatial_distance_patches,32,32,7.374782686987823,7.368428727904315,7.381082771387629
reach-wall,1,3,8,temporal_distance_frames,32,32,0.22716395054186253,0.22677579750113658,0.22753631292551801
reach-wall,1,3,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,8,visual_mass,32,32,0.9999999939464033,0.9999999911524355,0.9999999965075403
reach-wall,1,3,9,spatial_distance_patches,32,32,8.3225315769653,8.316665191064732,8.328018045774096
reach-wall,1,3,9,temporal_distance_frames,32,32,0.09526228086409948,0.0947976890138093,0.09571673709632743
reach-wall,1,3,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,9,visual_mass,32,32,0.9999999948777258,0.9999999930150807,0.999999996740371
reach-wall,1,3,10,spatial_distance_patches,32,32,7.647186880991642,7.6406111431335875,7.654743337315356
reach-wall,1,3,10,temporal_distance_frames,32,32,0.1103474133690384,0.10975552594671106,0.1109178934285497
reach-wall,1,3,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,10,visual_mass,32,32,0.9999999948777258,0.9999999932479113,0.999999996740371
reach-wall,1,3,11,spatial_distance_patches,32,32,7.400964661057623,7.393559946948625,7.4081963372792075
reach-wall,1,3,11,temporal_distance_frames,32,32,0.024297531853460223,0.024026294510165084,0.02458750572457736
reach-wall,1,3,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,11,visual_mass,32,32,0.9999999946448952,0.9999999920837581,0.9999999969732016
reach-wall,1,3,12,spatial_distance_patches,32,32,7.715875957528867,7.704969981433676,7.726390397141406
reach-wall,1,3,12,temporal_distance_frames,32,32,0.21832887887304508,0.21759739998763825,0.21903775448181823
reach-wall,1,3,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,12,visual_mass,32,32,0.9999999946448952,0.99999999278225,0.9999999965075403
reach-wall,1,3,13,spatial_distance_patches,32,32,8.041850870703826,8.035071246809657,8.048149893018083
reach-wall,1,3,13,temporal_distance_frames,32,32,0.3437424463684632,0.34244810293762107,0.34501859738373175
reach-wall,1,3,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,13,visual_mass,32,32,0.9999999946448952,0.9999999913852662,0.9999999981373549
reach-wall,1,3,14,spatial_distance_patches,32,32,6.17331044790971,6.166305013722662,6.180453690287229
reach-wall,1,3,14,temporal_distance_frames,32,32,0.10316411798735084,0.10251389040511324,0.10376981673086748
reach-wall,1,3,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,14,visual_mass,32,32,0.9999999920837581,0.9999999892897904,0.9999999946448952
reach-wall,1,3,15,spatial_distance_patches,32,32,7.5075293468037305,7.497144288900565,7.518097243580152
reach-wall,1,3,15,temporal_distance_frames,32,32,0.12438967957010579,0.12372026757509402,0.12509583391029278
reach-wall,1,3,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,3,15,visual_mass,32,32,0.999999993480742,0.9999999906867743,0.9999999958090484
reach-wall,1,4,0,spatial_distance_patches,32,32,7.803785302546329,7.795592779028875,7.811964960091541
reach-wall,1,4,0,temporal_distance_frames,32,32,0.1815567839066558,0.18120777530473814,0.18190347072139135
reach-wall,1,4,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,0,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999972060323
reach-wall,1,4,1,spatial_distance_patches,32,32,7.735650066262287,7.727047688585824,7.74429054557601
reach-wall,1,4,1,temporal_distance_frames,32,32,0.20914360123998904,0.20826994010918773,0.21004029917417258
reach-wall,1,4,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,1,visual_mass,32,32,0.99999999278225,0.9999999906867743,0.9999999948777258
reach-wall,1,4,2,spatial_distance_patches,32,32,7.032806877199137,7.026117940489539,7.039477152747243
reach-wall,1,4,2,temporal_distance_frames,32,32,0.11899627201590585,0.11841116549475396,0.11956900204228652
reach-wall,1,4,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,2,visual_mass,32,32,0.9999999962747097,0.9999999941792339,0.9999999981373549
reach-wall,1,4,3,spatial_distance_patches,32,32,6.8391146613624905,6.830251561455528,6.847814258507423
reach-wall,1,4,3,temporal_distance_frames,32,32,0.07585888660956724,0.07545158759567562,0.07624278142987857
reach-wall,1,4,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,3,visual_mass,32,32,0.99999999278225,0.9999999904539436,0.9999999951105565
reach-wall,1,4,4,spatial_distance_patches,32,32,7.929352648321302,7.921274883341304,7.937263689022954
reach-wall,1,4,4,temporal_distance_frames,32,32,0.25438102144318686,0.2540272513140674,0.2547288373552483
reach-wall,1,4,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,4,visual_mass,32,32,0.9999999960418791,0.9999999944120646,0.9999999976716936
reach-wall,1,4,5,spatial_distance_patches,32,32,7.170047777043859,7.163831373354186,7.176471724817754
reach-wall,1,4,5,temporal_distance_frames,32,32,0.24288593346412563,0.2422306948731682,0.24350945863168813
reach-wall,1,4,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,5,visual_mass,32,32,0.9999999958090484,0.9999999930150807,0.9999999983701855
reach-wall,1,4,6,spatial_distance_patches,32,32,8.034846810734729,8.02491991807957,8.044878988522358
reach-wall,1,4,6,temporal_distance_frames,32,32,0.1558954855826849,0.15517448621674468,0.15661103077375224
reach-wall,1,4,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,6,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999969732016
reach-wall,1,4,7,spatial_distance_patches,32,32,8.032245490961143,8.024404808426667,8.039561151454915
reach-wall,1,4,7,temporal_distance_frames,32,32,0.21478476007547673,0.2140778852172483,0.2155150415000815
reach-wall,1,4,7,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,7,visual_mass,32,32,0.9999999930150807,0.9999999911524355,0.9999999948777258
reach-wall,1,4,8,spatial_distance_patches,32,32,7.387785876714725,7.380825051006548,7.395022323438387
reach-wall,1,4,8,temporal_distance_frames,32,32,0.22858544719097612,0.228237039196803,0.22892828571217436
reach-wall,1,4,8,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,8,visual_mass,32,32,0.9999999948777258,0.9999999923165888,0.9999999974388629
reach-wall,1,4,9,spatial_distance_patches,32,32,8.333827720731264,8.328309132458099,8.338977754554053
reach-wall,1,4,9,temporal_distance_frames,32,32,0.09667217042148601,0.09613285874069992,0.09717815276781462
reach-wall,1,4,9,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,9,visual_mass,32,32,0.9999999951105565,0.9999999930150807,0.9999999972060323
reach-wall,1,4,10,spatial_distance_patches,32,32,7.682654924685716,7.676666999553458,7.689631274787105
reach-wall,1,4,10,temporal_distance_frames,32,32,0.10955492535031652,0.10895711502161302,0.11011836849883377
reach-wall,1,4,10,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,10,visual_mass,32,32,0.9999999941792339,0.9999999913852662,0.999999996740371
reach-wall,1,4,11,spatial_distance_patches,32,32,7.398875978804964,7.391262627410488,7.4061407995338
reach-wall,1,4,11,temporal_distance_frames,32,32,0.024359214349379356,0.024104245832808166,0.024631148160556355
reach-wall,1,4,11,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,11,visual_mass,32,32,0.9999999953433871,0.9999999930150807,0.9999999976716936
reach-wall,1,4,12,spatial_distance_patches,32,32,7.726262968944214,7.714821593117167,7.737380065141057
reach-wall,1,4,12,temporal_distance_frames,32,32,0.21860065713419002,0.21779168345343852,0.21938638348093806
reach-wall,1,4,12,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,12,visual_mass,32,32,0.9999999965075403,0.9999999946448952,0.9999999981373549
reach-wall,1,4,13,spatial_distance_patches,32,32,7.989354263952004,7.983060775276645,7.995419746298743
reach-wall,1,4,13,temporal_distance_frames,32,32,0.3450334018559674,0.34367249265735594,0.34636965102986744
reach-wall,1,4,13,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,13,visual_mass,32,32,0.9999999932479113,0.9999999904539436,0.9999999960418791
reach-wall,1,4,14,spatial_distance_patches,32,32,6.250402866967562,6.243911132055681,6.256974491174081
reach-wall,1,4,14,temporal_distance_frames,32,32,0.10271203014060987,0.10207797255377356,0.10331098906955476
reach-wall,1,4,14,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,14,visual_mass,32,32,0.9999999920837581,0.9999999897554517,0.9999999941792339
reach-wall,1,4,15,spatial_distance_patches,32,32,7.505230470912425,7.4960502034488306,7.514836962153329
reach-wall,1,4,15,temporal_distance_frames,32,32,0.12080328353581318,0.11997942621063822,0.12163774422929922
reach-wall,1,4,15,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,4,15,visual_mass,32,32,0.9999999951105565,0.99999999278225,0.9999999974388629
reach-wall,1,5,0,spatial_distance_patches,32,32,7.808709324324488,7.800972937935491,7.8164426044563085
reach-wall,1,5,0,temporal_distance_frames,32,32,0.18312802051462487,0.1826445917837287,0.18360887600412493
reach-wall,1,5,0,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,5,0,visual_mass,32,32,0.9999999951105565,0.9999999925494194,0.9999999974388629
reach-wall,1,5,1,spatial_distance_patches,32,32,7.763807668036817,7.754960528205049,7.772694037137011
reach-wall,1,5,1,temporal_distance_frames,32,32,0.2098222364036218,0.20898877575747996,0.21066744935975676
reach-wall,1,5,1,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,5,1,visual_mass,32,32,0.9999999946448952,0.9999999923165888,0.999999996740371
reach-wall,1,5,2,spatial_distance_patches,32,32,7.012110199589937,7.003971271152276,7.019896136214541
reach-wall,1,5,2,temporal_distance_frames,32,32,0.11985037581738918,0.11923307775752331,0.12046722242318726
reach-wall,1,5,2,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,5,2,visual_mass,32,32,0.9999999960418791,0.9999999937135726,0.9999999981373549
reach-wall,1,5,3,spatial_distance_patches,32,32,6.851142967423527,6.842935248929409,6.85936442383082
reach-wall,1,5,3,temporal_distance_frames,32,32,0.07772127483104871,0.07726291752099106,0.07817586818438248
reach-wall,1,5,3,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,5,3,visual_mass,32,32,0.9999999937135726,0.9999999913852662,0.9999999960418791
reach-wall,1,5,4,spatial_distance_patches,32,32,7.959965681465238,7.954332933893316,7.96553059566893
reach-wall,1,5,4,temporal_distance_frames,32,32,0.25377322024998017,0.2533857895002007,0.25414895291395445
reach-wall,1,5,4,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,5,4,visual_mass,32,32,0.9999999958090484,0.9999999939464033,0.9999999974388629
reach-wall,1,5,5,spatial_distance_patches,32,32,7.1837160703429905,7.177551568061604,7.189933280957791
reach-wall,1,5,5,temporal_distance_frames,32,32,0.24439742348660898,0.24379094726997155,0.24495983069977834
reach-wall,1,5,5,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,5,5,visual_mass,32,32,0.9999999937135726,0.9999999911524355,0.9999999960418791
reach-wall,1,5,6,spatial_distance_patches,32,32,8.023990130221186,8.013578437087887,8.034451268237374
reach-wall,1,5,6,temporal_distance_frames,32,32,0.1554119841568907,0.15477294423052157,0.15603713596259217
reach-wall,1,5,6,conditioning_mass,32,32,0.0,0.0,0.0
reach-wall,1,5,6,visual_mass,32,32,0.9999999953433871,0.99999999278225,0.9999999979045242
