task,episode,layer,horizon,head,T,H,W,action_tokens,spatial_distance_patches,temporal_distance_frames,conditioning_mass,visual_mass
reach,0,0,4,13,2,16,16,0,7.230876499644491,0.19600687694554683,0.0,0.9999999925494194
reach,0,0,4,14,2,16,16,0,6.83699244260788,0.2511257007718086,0.0,1.0
reach,0,0,4,15,2,16,16,0,6.968781471252441,0.10262594558298588,0.0,1.0
reach,0,1,4,0,2,16,16,0,7.815734922885895,0.18351607024669647,0.0,1.0
reach,0,1,4,1,2,16,16,0,7.864241657618309,0.20361505007170216,0.0,0.9999999850988388
reach,0,1,4,2,2,16,16,0,7.193213045597076,0.11928088031709194,0.0,1.0
reach,0,1,4,3,2,16,16,0,6.852964699268341,0.0769363772124052,0.0,1.0
reach,0,1,4,4,2,16,16,0,7.948480129241943,0.25333819165825844,0.0,1.0
reach,0,1,4,5,2,16,16,0,7.256909132003784,0.24074536189436913,0.0,1.0
reach,0,1,4,6,2,16,16,0,8.108065188736209,0.15650146943704388,0.0,0.9999999925494194
reach,0,1,4,7,2,16,16,0,8.004104495048523,0.21173221617937088,0.0,1.0
reach,0,1,4,8,2,16,16,0,7.2988882504155095,0.22932304581976784,0.0,0.9999999776482582
reach,0,1,4,9,2,16,16,0,8.355397942329928,0.10032634325568633,0.0,0.9999999925494194
reach,0,1,4,10,2,16,16,0,7.57166850566864,0.11718489695340395,0.0,1.0
reach,0,1,4,11,2,16,16,0,7.463153473483823,0.02565322062974007,0.0,0.9999999850988388
reach,0,1,4,12,2,16,16,0,7.652512788772583,0.21810350939631462,0.0,1.0
reach,0,1,4,13,2,16,16,0,7.960648595993582,0.3455137189143428,0.0,0.9999999925494194
reach,0,1,4,14,2,16,16,0,6.2090479464687105,0.10555711173351276,0.0,0.9999999850988388
reach,0,1,4,15,2,16,16,0,7.647812604904175,0.11625674553215504,0.0,1.0
reach,0,2,4,0,2,16,16,0,7.0246148036764176,0.04776851915023118,0.0,0.9999999925494194
reach,0,2,4,1,2,16,16,0,6.490386772829195,0.0039118739660317006,0.0,0.9999999925494194
reach,0,2,4,2,2,16,16,0,6.612477232608774,0.011999774115158424,0.0,0.9999999925494194
reach,0,2,4,3,2,16,16,0,6.799286305904388,0.13927217945456505,0.0,1.0
reach,0,2,4,4,2,16,16,0,8.105002285614644,0.015275821317372044,0.0,0.9999999850988388
reach,0,2,4,5,2,16,16,0,7.498738169670105,0.20974399521946907,0.0,1.0
reach,0,2,4,6,2,16,16,0,7.9562811851501465,0.224139291793108,0.0,1.0
reach,0,2,4,7,2,16,16,0,8.137230696338873,0.19016644642005037,0.0,0.9999999850988388
reach,0,2,4,8,2,16,16,0,6.733347375194023,0.19153899786563222,0.0,1.0000000149011612
reach,0,2,4,9,2,16,16,0,7.233868885544969,0.04611902706129889,0.0,0.9999999850988388
reach,0,2,4,10,2,16,16,0,6.96938818693161,0.20616278052330017,0.0,1.0
reach,0,2,4,11,2,16,16,0,7.488985538482666,0.03541687689721584,0.0,1.0
reach,0,2,4,12,2,16,16,0,7.29247682759521,0.2610056233480992,0.0,0.9999999925494194
reach,0,2,4,13,2,16,16,0,6.720130383968353,0.0476750205270946,0.0,1.0
reach,0,2,4,14,2,16,16,0,7.358521869160561,0.09776794776719731,0.0,0.9999999850988388
reach,0,2,4,15,2,16,16,0,7.086854590671441,0.0666213724148069,0.0,1.0000000149011612
reach,0,3,4,0,2,16,16,0,6.0746084308222565,0.002135594827900416,0.0,0.9999999925494194
reach,0,3,4,1,2,16,16,0,7.751619875431061,0.005179613130167127,0.0,1.0
reach,0,3,4,2,2,16,16,0,6.644700706005096,0.011205816525034606,0.0,1.0
reach,0,3,4,3,2,16,16,0,7.90598988322891,0.19479239049834887,0.0,0.9999999776482582
reach,0,3,4,4,2,16,16,0,6.984386376920241,0.019291022470526564,0.0,0.9999999925494194
reach,0,3,4,5,2,16,16,0,6.8042827070397545,0.013406750945847496,0.0,0.9999999850988388
reach,0,3,4,6,2,16,16,0,7.387010225847211,0.0024234312225366946,0.0,1.0000000149011612
reach,0,3,4,7,2,16,16,0,7.358586475817557,0.003828177750693882,0.0,0.9999999776482582
reach,0,3,4,8,2,16,16,0,6.796456983659096,0.006893763835681705,0.0,0.9999999925494194
reach,0,3,4,9,2,16,16,0,7.367117886490242,0.30372438353505443,0.0,1.0000000074505806
reach,0,3,4,10,2,16,16,0,7.525673270225525,0.010609936434775591,0.0,1.0
reach,0,3,4,11,2,16,16,0,7.025920860662467,0.1454972915015913,0.0,0.9999999925494194
reach,0,3,4,12,2,16,16,0,9.040921926498413,0.04292400740087032,0.0,1.0
reach,0,3,4,13,2,16,16,0,7.550020393356832,0.053881571098279735,0.0,0.9999999925494194
reach,0,3,4,14,2,16,16,0,6.255007300600519,0.022229195729053703,0.0,0.9999999850988388
reach,0,3,4,15,2,16,16,0,7.580516159534454,0.03488582884892821,0.0,1.0
reach,0,4,4,0,2,16,16,0,5.342314213514328,0.31522737443447113,0.0,1.0
reach,0,4,4,1,2,16,16,0,6.60683411359787,0.0015242545850924216,0.0,1.0
reach,0,4,4,2,2,16,16,0,0.9901064095747203,0.4563591961291372,0.0,0.9999999925494194
reach,0,4,4,3,2,16,16,0,7.118704252829434,0.001153078113426105,0.0,0.9999999925494194
reach,0,4,4,4,2,16,16,0,6.8236658573150635,0.0006131679629106657,0.0,1.0
reach,0,4,4,5,2,16,16,0,6.473700165748596,0.0027841901464853436,0.0,1.0
reach,0,4,4,6,2,16,16,0,2.3462640792131424,0.38014551252126694,0.0,1.0
reach,0,4,4,7,2,16,16,0,7.714536126174571,0.04375992908622964,0.0,0.9999999850988388
reach,0,4,4,8,2,16,16,0,6.974937006457702,0.004719783243971441,0.0,0.9999999850988388
reach,0,4,4,9,2,16,16,0,7.324597130349321,0.0013957138227239053,0.0,1.0000000149011612
reach,0,4,4,10,2,16,16,0,6.14482980966568,0.0011289586254861206,0.0,1.0
reach,0,4,4,11,2,16,16,0,6.661450982093811,0.020783408544957638,0.0,1.0
reach,0,4,4,12,2,16,16,0,5.897079511710103,0.0015476772065799848,0.0,0.9999999925494194
reach,0,4,4,13,2,16,16,0,3.379746770556968,0.3993033155695098,0.0,0.9999999850988388
reach,0,4,4,14,2,16,16,0,6.850460529327393,0.21232257410883904,0.0,1.0
reach,0,4,4,15,2,16,16,0,9.558380627011964,0.0009920010090836008,0.0,0.9999999850988388
reach,0,5,4,0,2,16,16,0,7.531893428652684,0.04554423071849518,0.0,0.9999999925494194
reach,0,5,4,1,2,16,16,0,4.180551439523697,0.3950677439570427,0.0,1.0
reach,0,5,4,2,2,16,16,0,5.03422749042511,0.0011699535098159686,0.0,1.0
reach,0,5,4,3,2,16,16,0,7.152227222919464,0.038588195107877254,0.0,1.0
reach,0,5,4,4,2,16,16,0,7.094298005104065,0.002378802571911365,0.0,1.0
reach,0,5,4,5,2,16,16,0,7.363916144458566,0.010955568647881641,0.0,0.9999999776482582
reach,0,5,4,6,2,16,16,0,7.183068633079529,0.004301606066292152,0.0,1.0
reach,0,5,4,7,2,16,16,0,7.398189897821768,0.002239131851040809,0.0,0.9999999925494194
reach,0,5,4,8,2,16,16,0,4.927199698442219,0.025079994183629706,0.0,0.9999999925494194
reach,0,5,4,9,2,16,16,0,5.444278955459595,0.14564467035233974,0.0,1.0
reach,0,5,4,10,2,16,16,0,5.103965618490917,0.003344364896654076,0.0,0.9999999925494194
reach,0,5,4,11,2,16,16,0,7.178974270820618,0.00313662487315014,0.0,1.0
reach,0,5,4,12,2,16,16,0,7.267511839177548,0.000782407243977541,0.0,0.9999999925494194
reach,0,5,4,13,2,16,16,0,7.287560392730838,0.00032807072182105065,0.0,0.9999999850988388
reach,0,5,4,14,2,16,16,0,6.033750147130343,0.014166148706952464,0.0,0.9999999850988388
reach,0,5,4,15,2,16,16,0,6.935785353183746,0.012220317032188177,0.0,1.0
reach,0,0,5,0,2,16,16,0,8.053243637481657,0.12591711525557275,0.0,0.9999999925494194
reach,0,0,5,1,2,16,16,0,7.71395218372345,0.24274447932839394,0.0,1.0
reach,0,0,5,2,2,16,16,0,7.03550814863673,0.14887893869637653,0.0,0.9999999925494194
reach,0,0,5,3,2,16,16,0,7.919058501117367,0.10463696330515268,0.0,0.9999999925494194
reach,0,0,5,4,2,16,16,0,8.260124564170837,0.05895818443968892,0.0,1.0
reach,0,0,5,5,2,16,16,0,7.488108508111663,0.13308385771637943,0.0,0.9999999850988388
reach,0,0,5,6,2,16,16,0,7.918879389762878,0.22721363231539726,0.0,1.0
reach,0,0,5,7,2,16,16,0,8.125200867652893,0.2442159801721573,0.0,1.0
reach,0,0,5,8,2,16,16,0,7.271837294101715,0.06321999058127403,0.0,1.0
reach,0,0,5,9,2,16,16,0,7.031733751296997,0.047894956544041634,0.0,1.0
reach,0,0,5,10,2,16,16,0,7.591466656136513,0.10046430715466233,0.0,0.9999999776482582
reach,0,0,5,11,2,16,16,0,7.549464821815491,0.20765121653676033,0.0,1.0
reach,0,0,5,12,2,16,16,0,7.873470244906399,0.12558992952987447,0.0,0.9999999850988388
reach,0,0,5,13,2,16,16,0,7.232392895704402,0.1953398279151295,0.0,0.9999999850988388
reach,0,0,5,14,2,16,16,0,6.848004758358002,0.2521587274968624,0.0,1.0
reach,0,0,5,15,2,16,16,0,6.983887553215027,0.10245462134480476,0.0,1.0
reach,0,1,5,0,2,16,16,0,7.820934532738734,0.18393357048879244,0.0,0.9999999925494194
reach,0,1,5,1,2,16,16,0,7.869366645812988,0.20392540842294693,0.0,1.0
reach,0,1,5,2,2,16,16,0,7.196220087948741,0.11914353808974532,0.0,0.9999999850988388
reach,0,1,5,3,2,16,16,0,6.879838049411774,0.07716549187898636,0.0,1.0
reach,0,1,5,4,2,16,16,0,7.980882525444031,0.25429850444197655,0.0,1.0
reach,0,1,5,5,2,16,16,0,7.261414170265198,0.2419281341135502,0.0,1.0
reach,0,1,5,6,2,16,16,0,8.098284662502145,0.15633324463913773,0.0,0.9999999925494194
reach,0,1,5,7,2,16,16,0,8.01238077878952,0.21333201229572296,0.0,1.0
reach,0,1,5,8,2,16,16,0,7.320138394832611,0.2285647690296173,0.0,1.0
reach,0,1,5,9,2,16,16,0,8.368401768568171,0.10116447397444005,0.0,0.9999999925494194
reach,0,1,5,10,2,16,16,0,7.596560591408023,0.11561549347811183,0.0,0.9999999850988388
reach,0,1,5,11,2,16,16,0,7.455724895000458,0.025664285756647587,0.0,1.0
reach,0,1,5,12,2,16,16,0,7.653659462928772,0.21839221939444542,0.0,1.0
reach,0,1,5,13,2,16,16,0,7.950596570600544,0.3463815327464158,0.0,0.9999999925494194
reach,0,1,5,14,2,16,16,0,6.224693834781647,0.10488615185022354,0.0,1.0
reach,0,1,5,15,2,16,16,0,7.636733946477874,0.11621876520081434,0.0,0.9999999925494194
reach,0,2,5,0,2,16,16,0,7.009563915502756,0.04804556992311455,0.0,0.9999999925494194
reach,0,2,5,1,2,16,16,0,6.49622260403799,0.003922058473226119,0.0,0.9999999925494194
reach,0,2,5,2,2,16,16,0,6.605023135282272,0.011956714182769612,0.0,0.9999999925494194
reach,0,2,5,3,2,16,16,0,6.8145489604365,0.13897958687677672,0.0,0.9999999925494194
reach,0,2,5,4,2,16,16,0,8.118031323835487,0.015222953978724434,0.0,0.9999999925494194
reach,0,2,5,5,2,16,16,0,7.494230806827545,0.20818164572119713,0.0,1.0
reach,0,2,5,6,2,16,16,0,7.948943138122559,0.2223910540342331,0.0,1.0
reach,0,2,5,7,2,16,16,0,8.17043030388974,0.18862226745949884,0.0,0.9999999925494194
reach,0,2,5,8,2,16,16,0,6.7243051934883775,0.1934581353285631,0.0,0.9999999850988388
reach,0,2,5,9,2,16,16,0,7.22192257642746,0.04793856735341251,0.0,1.0
reach,0,2,5,10,2,16,16,0,6.959921777248383,0.20692043006420135,0.0,1.0
reach,0,2,5,11,2,16,16,0,7.482765789946659,0.03513516139339776,0.0,0.9999999925494194
reach,0,2,5,12,2,16,16,0,7.316362137469367,0.26031641856071663,0.0,0.9999999925494194
reach,0,2,5,13,2,16,16,0,6.725122313575779,0.04799822556597331,0.0,0.9999999850988388
reach,0,2,5,14,2,16,16,0,7.377199172973633,0.09808710683137178,0.0,1.0
reach,0,2,5,15,2,16,16,0,7.117293900867597,0.06768261777100996,0.0,1.0000000074505806
reach,0,3,5,0,2,16,16,0,6.085469603538513,0.0021251296275295317,0.0,1.0
reach,0,3,5,1,2,16,16,0,7.755143402182634,0.0053866416966478654,0.0,0.9999999925494194
reach,0,3,5,2,2,16,16,0,6.684658338760274,0.011279345690491391,0.0,0.9999999925494194
reach,0,3,5,3,2,16,16,0,7.905767975131451,0.19563164999257737,0.0,0.9999999776482582
reach,0,3,5,4,2,16,16,0,6.973121166229248,0.018739281222224236,0.0,1.0
reach,0,3,5,5,2,16,16,0,6.798808863750166,0.013456384518790129,0.0,0.9999999925494194
reach,0,3,5,6,2,16,16,0,7.367329056317575,0.002407952171530218,0.0,0.9999999925494194
reach,0,3,5,7,2,16,16,0,7.3599600100511315,0.0038173380585642615,0.0,0.9999999850988388
reach,0,3,5,8,2,16,16,0,6.775090446882624,0.00742693981450565,0.0,0.9999999925494194
reach,0,3,5,9,2,16,16,0,7.383067241058756,0.30522875942630706,0.0,0.9999999850988388
reach,0,3,5,10,2,16,16,0,7.504317279937247,0.011090578128327266,0.0,0.9999999925494194
reach,0,3,5,11,2,16,16,0,7.0011186599731445,0.14542707242071629,0.0,1.0
reach,0,3,5,12,2,16,16,0,9.033354572703283,0.043043053388274806,0.0,1.0000000074505806
reach,0,3,5,13,2,16,16,0,7.528094105841132,0.053668598978498565,0.0,0.9999999850988388
reach,0,3,5,14,2,16,16,0,6.244350420269001,0.02259175589376506,0.0,0.9999999925494194
reach,0,3,5,15,2,16,16,0,7.571600135949255,0.03516895862422108,0.0,0.9999999925494194
reach,0,4,5,0,2,16,16,0,5.374662280082703,0.3127029091119766,0.0,1.0
reach,0,4,5,1,2,16,16,0,6.611101150512695,0.001697043338936055,0.0,1.0
reach,0,4,5,2,2,16,16,0,1.016055506414838,0.4519087902917148,0.0,1.0000000149011612
reach,0,4,5,3,2,16,16,0,7.1200554966926575,0.0010876541637117043,0.0,1.0
reach,0,4,5,4,2,16,16,0,6.813573002815247,0.0006943139560462441,0.0,1.0
reach,0,4,5,5,2,16,16,0,6.482194244861603,0.0028468448726926,0.0,1.0
reach,0,4,5,6,2,16,16,0,2.3585024869665134,0.37698611427864265,0.0,1.0000000149011612
reach,0,4,5,7,2,16,16,0,7.6951993107795715,0.043793191318400204,0.0,1.0
reach,0,4,5,8,2,16,16,0,6.974060416221619,0.004850070195971057,0.0,1.0
reach,0,4,5,9,2,16,16,0,7.317137702937522,0.0013807918894002263,0.0,0.9999999776482582
reach,0,4,5,10,2,16,16,0,6.144590304379093,0.001121752961980201,0.0,0.9999999925494194
reach,0,4,5,11,2,16,16,0,6.655451933375775,0.01989830361527657,0.0,0.9999999850988388
reach,0,4,5,12,2,16,16,0,5.885001492910121,0.0016625387732879544,0.0,0.9999999776482582
reach,0,4,5,13,2,16,16,0,3.4092603728865116,0.39679056701653126,0.0,0.9999999925494194
reach,0,4,5,14,2,16,16,0,6.859768033027649,0.21017346531152725,0.0,1.0
reach,0,4,5,15,2,16,16,0,9.560828112972201,0.0010529329058510963,0.0,0.9999999850988388
reach,0,5,5,0,2,16,16,0,7.5259867906570435,0.0423504114151001,0.0,1.0
reach,0,5,5,1,2,16,16,0,4.181480824947357,0.38829120993614197,0.0,1.0
reach,0,5,5,2,2,16,16,0,5.017101980873212,0.0011904784857983029,0.0,0.9999999925494194
reach,0,5,5,3,2,16,16,0,7.15649609500909,0.035027677715237106,0.0,0.9999999850988388
reach,0,5,5,4,2,16,16,0,7.08845400131087,0.0025712400575353955,0.0,0.9999999925494194
reach,0,5,5,5,2,16,16,0,7.35847008228302,0.009480048902332783,0.0,1.0
reach,0,5,5,6,2,16,16,0,7.185682475566864,0.0041935002082027495,0.0,1.0
reach,0,5,5,7,2,16,16,0,7.397951126098633,0.0022539173951372504,0.0,1.0
reach,0,5,5,8,2,16,16,0,4.919482231140137,0.02321618376299739,0.0,1.0
reach,0,5,5,9,2,16,16,0,5.441116254337998,0.13981023534991022,0.0,0.9999999925494194
reach,0,5,5,10,2,16,16,0,5.089285931816057,0.003213884808857852,0.0,1.0000000074505806
reach,0,5,5,11,2,16,16,0,7.178933077893652,0.0031231530243393257,0.0,0.9999999925494194
reach,0,5,5,12,2,16,16,0,7.284076864153719,0.0007835483469705905,0.0,0.9999999925494194
reach,0,5,5,13,2,16,16,0,7.2976126074790955,0.0003616460307966918,0.0,1.0
reach,0,5,5,14,2,16,16,0,6.028797954750031,0.013965608993032709,0.0,0.9999999850988388
reach,0,5,5,15,2,16,16,0,6.946308306949647,0.011191564928304887,0.0,0.9999999925494194
reach,0,0,6,0,2,16,16,0,8.02035909921466,0.12411626054519803,0.0,0.9999999850988388
reach,0,0,6,1,2,16,16,0,7.737801011469975,0.2435681558187031,0.0,0.9999999850988388
reach,0,0,6,2,2,16,16,0,7.048874371117908,0.14941407106380217,0.0,0.9999999925494194
reach,0,0,6,3,2,16,16,0,7.935819327353085,0.10444474577490051,0.0,0.9999999925494194
reach,0,0,6,4,2,16,16,0,8.236574232578278,0.05858980165794492,0.0,1.0
reach,0,0,6,5,2,16,16,0,7.493464887142181,0.1338085327297449,0.0,1.0
reach,0,0,6,6,2,16,16,0,7.931881487369537,0.22672682255506516,0.0,1.0
reach,0,0,6,7,2,16,16,0,8.126375617479916,0.24421795076456593,0.0,0.9999999850988388
reach,0,0,6,8,2,16,16,0,7.2868271959845305,0.06199296656240473,0.0,0.9999999850988388
reach,0,0,6,9,2,16,16,0,7.049346857140562,0.04785966908827177,0.0,0.9999999925494194
reach,0,0,6,10,2,16,16,0,7.589820683002472,0.10120299458503723,0.0,1.0
reach,0,0,6,11,2,16,16,0,7.563619375228882,0.20758086070418358,0.0,1.0
reach,0,0,6,12,2,16,16,0,7.890837252140045,0.12524058297276497,0.0,1.0
reach,0,0,6,13,2,16,16,0,7.235385293032119,0.19477380212227852,0.0,0.9999999925494194
reach,0,0,6,14,2,16,16,0,6.858580223162325,0.2524415385159965,0.0,0.9999999925494194
reach,0,0,6,15,2,16,16,0,7.002254106154757,0.10332829363632859,0.0,0.9999999776482582
reach,0,1,6,0,2,16,16,0,7.822567937114357,0.18464204571607776,0.0,0.9999999850988388
reach,0,1,6,1,2,16,16,0,7.88184380531311,0.20366999506950378,0.0,1.0
reach,0,1,6,2,2,16,16,0,7.193727898504256,0.11967308811356259,0.0,0.9999999850988388
reach,0,1,6,3,2,16,16,0,6.905355735202964,0.07819573884003965,0.0,0.9999999850988388
reach,0,1,6,4,2,16,16,0,7.989280223766567,0.25468230809779696,0.0,0.9999999925494194
reach,0,1,6,5,2,16,16,0,7.261952828437793,0.24242278572286985,0.0,1.0000000149011612
reach,0,1,6,6,2,16,16,0,8.090637981891632,0.15599550306797028,0.0,1.0
reach,0,1,6,7,2,16,16,0,8.010540545065258,0.2146102429524827,0.0,0.9999999925494194
reach,0,1,6,8,2,16,16,0,7.337777495384216,0.22724122926592827,0.0,1.0
reach,0,1,6,9,2,16,16,0,8.375436132780257,0.10226749315511426,0.0,0.9999999850988388
reach,0,1,6,10,2,16,16,0,7.615978357314902,0.1147748044861466,0.0,0.9999999925494194
reach,0,1,6,11,2,16,16,0,7.442355394363403,0.025476576760411263,0.0,1.0
reach,0,1,6,12,2,16,16,0,7.65907096862793,0.21924397721886635,0.0,1.0
reach,0,1,6,13,2,16,16,0,7.957264899889118,0.3453579235476101,0.0,0.9999999925494194
reach,0,1,6,14,2,16,16,0,6.244561539922368,0.10460346083792642,0.0,0.9999999925494194
reach,0,1,6,15,2,16,16,0,7.625687837600708,0.11659244820475578,0.0,1.0
reach,0,2,6,0,2,16,16,0,7.003542177405523,0.04847602582332511,0.0,0.9999999925494194
reach,0,2,6,1,2,16,16,0,6.504994023628488,0.003915092267627584,0.0,0.9999999925494194
reach,0,2,6,2,2,16,16,0,6.604389001461781,0.011961954734936019,0.0,0.9999999925494194
reach,0,2,6,3,2,16,16,0,6.835728704929352,0.13828972727060318,0.0,1.0
reach,0,2,6,4,2,16,16,0,8.128856301307678,0.01532786525785923,0.0,1.0
reach,0,2,6,5,2,16,16,0,7.495639678058324,0.2062981702856583,0.0,0.9999999925494194
reach,0,2,6,6,2,16,16,0,7.94454765278509,0.22106811941465823,0.0,0.9999999925494194
reach,0,2,6,7,2,16,16,0,8.186067224935199,0.18743938533544083,0.0,0.9999999925494194
reach,0,2,6,8,2,16,16,0,6.7359684109687805,0.19547796994447708,0.0,1.0
reach,0,2,6,9,2,16,16,0,7.215300727118563,0.04906798902441545,0.0,0.9999999850988388
reach,0,2,6,10,2,16,16,0,6.952861360854367,0.20650940914831614,0.0,0.9999999925494194
reach,0,2,6,11,2,16,16,0,7.476711869239807,0.03513010893948376,0.0,1.0
reach,0,2,6,12,2,16,16,0,7.336075837433903,0.2602184136228145,0.0,0.9999999925494194
reach,0,2,6,13,2,16,16,0,6.734516432393464,0.047954923364929285,0.0,0.9999999925494194
reach,0,2,6,14,2,16,16,0,7.400926342620348,0.09958171992870749,0.0,0.9999999850988388
reach,0,2,6,15,2,16,16,0,7.145784378051758,0.06878329999744892,0.0,1.0
reach,0,3,6,0,2,16,16,0,6.093942999839783,0.002176925423555076,0.0,1.0
reach,0,3,6,1,2,16,16,0,7.762113988399506,0.0054824111284688115,0.0,1.0
reach,0,3,6,2,2,16,16,0,6.721479346763188,0.011485662047644422,0.0,0.9999999925494194
reach,0,3,6,3,2,16,16,0,7.908623576164246,0.19560964033007622,0.0,1.0
reach,0,3,6,4,2,16,16,0,6.9635746997861165,0.018262982737369707,0.0,0.9999999925494194
reach,0,3,6,5,2,16,16,0,6.792401781621589,0.013446796087151736,0.0,0.9999999925494194
reach,0,3,6,6,2,16,16,0,7.342089111671515,0.0024482204644808206,0.0,0.9999999925494194
reach,0,3,6,7,2,16,16,0,7.362632627506797,0.0038942193495144647,0.0,0.9999999925494194
reach,0,3,6,8,2,16,16,0,6.757249891757965,0.008070825773756951,0.0,1.0
reach,0,3,6,9,2,16,16,0,7.401813383413951,0.30603603501644755,0.0,0.9999999925494194
reach,0,3,6,10,2,16,16,0,7.489463269710541,0.011613499838858843,0.0,1.0
reach,0,3,6,11,2,16,16,0,6.998804502180252,0.14526378285336333,0.0,0.9999999925494194
reach,0,3,6,12,2,16,16,0,9.024781346321106,0.043106296099722385,0.0,1.0
reach,0,3,6,13,2,16,16,0,7.5025564432144165,0.05393153801560402,0.0,1.0
reach,0,3,6,14,2,16,16,0,6.238889621487927,0.023071140397404436,0.0,0.9999999925494194
reach,0,3,6,15,2,16,16,0,7.560363352298737,0.0353058478794992,0.0,1.0
reach,0,4,6,0,2,16,16,0,5.40495314307441,0.3104793475639723,0.0,0.9999999850988388
reach,0,4,6,1,2,16,16,0,6.620077718943937,0.001859874933175975,0.0,0.9999999925494194
reach,0,4,6,2,2,16,16,0,1.0247224473373775,0.44845376497845174,0.0,0.9999999925494194
reach,0,4,6,3,2,16,16,0,7.125724196434021,0.0010377917787991464,0.0,1.0
reach,0,4,6,4,2,16,16,0,6.812228611202751,0.0007820950217200538,0.0,0.9999999925494194
reach,0,4,6,5,2,16,16,0,6.489439904689789,0.0029062508256174624,0.0,1.0
reach,0,4,6,6,2,16,16,0,2.3666378063458042,0.37547371071184954,0.0,0.9999999925494194
reach,0,4,6,7,2,16,16,0,7.695265054702759,0.04484300466720015,0.0,1.0
reach,0,4,6,8,2,16,16,0,6.97225558757782,0.004891902528470382,0.0,1.0
reach,0,4,6,9,2,16,16,0,7.302111317248811,0.0014103994973156525,0.0,0.9999999850988388
reach,0,4,6,10,2,16,16,0,6.143283114904785,0.0011085269880650713,0.0,0.9999999925494194
reach,0,4,6,11,2,16,16,0,6.655140926354683,0.01929867794214694,0.0,0.9999999925494194
reach,0,4,6,12,2,16,16,0,5.876345857056572,0.001817648341684776,0.0,0.9999999925494194
reach,0,4,6,13,2,16,16,0,3.4344272017478943,0.39569709450006485,0.0,1.0
reach,0,4,6,14,2,16,16,0,6.863197795027478,0.20844453356001177,0.0,0.9999999925494194
reach,0,4,6,15,2,16,16,0,9.557171677585803,0.0010654057879795915,0.0,0.9999999776482582
reach,0,5,6,0,2,16,16,0,7.520514127019898,0.040166355968761114,0.0,0.9999999925494194
reach,0,5,6,1,2,16,16,0,4.179072917841919,0.3828543527637001,0.0,0.9999999925494194
reach,0,5,6,2,2,16,16,0,5.005148231983185,0.0011954916844842955,0.0,1.0
reach,0,5,6,3,2,16,16,0,7.160323739051819,0.03282561991363764,0.0,1.0
reach,0,5,6,4,2,16,16,0,7.08538681268692,0.002713856811169535,0.0,1.0
reach,0,5,6,5,2,16,16,0,7.3545127511024475,0.008776645874604583,0.0,1.0
reach,0,5,6,6,2,16,16,0,7.1922441660780025,0.004136802426627296,0.0,0.9999999925494194
reach,0,5,6,7,2,16,16,0,7.394865499322091,0.0022537817634556093,0.0,0.9999999776482582
reach,0,5,6,8,2,16,16,0,4.913353085517883,0.022328818449750543,0.0,1.0
reach,0,5,6,9,2,16,16,0,5.435516357421875,0.13704752177000046,0.0,1.0
reach,0,5,6,10,2,16,16,0,5.079612769779658,0.0030987824660635177,0.0,0.9999999925494194
reach,0,5,6,11,2,16,16,0,7.179559111595154,0.0031594106112606823,0.0,1.0
reach,0,5,6,12,2,16,16,0,7.290275270419383,0.0007700705812643884,0.0,0.9999999925494194
reach,0,5,6,13,2,16,16,0,7.309678191763745,0.00039216266233106265,0.0,0.9999999925494194
reach,0,5,6,14,2,16,16,0,6.024994761124176,0.013911914986177012,0.0,0.9999999850988388
reach,0,5,6,15,2,16,16,0,6.95115046130345,0.01062270968217715,0.0,0.9999999850988388
reach,1,0,1,0,1,16,16,0,8.010379433786563,0.0,0.0,0.9999999850988388
reach,1,0,1,1,1,16,16,0,7.690897345542908,0.0,0.0,1.0
reach,1,0,1,2,1,16,16,0,7.057581543922424,0.0,0.0,1.0
reach,1,0,1,3,1,16,16,0,7.8134154081344604,0.0,0.0,1.0
reach,1,0,1,4,1,16,16,0,8.250899195671082,0.0,0.0,1.0
reach,1,0,1,5,1,16,16,0,7.38099205493927,0.0,0.0,1.0
reach,1,0,1,6,1,16,16,0,7.878680348396301,0.0,0.0,1.0
reach,1,0,1,7,1,16,16,0,8.070838451385498,0.0,0.0,1.0
reach,1,0,1,8,1,16,16,0,7.296685923586576,0.0,0.0,0.9999999850988388
reach,1,0,1,9,1,16,16,0,7.036722407292164,0.0,0.0,0.9999999850988388
reach,1,0,1,10,1,16,16,0,7.51611779678219,0.0,0.0,0.9999999701976776
reach,1,0,1,11,1,16,16,0,7.51515518896513,0.0,0.0,0.9999999850988388
reach,1,0,1,12,1,16,16,0,7.790950298309326,0.0,0.0,1.0
reach,1,0,1,13,1,16,16,0,7.30776059627533,0.0,0.0,1.0
reach,1,0,1,14,1,16,16,0,6.951561077707426,0.0,0.0,0.9999999850988388
reach,1,0,1,15,1,16,16,0,6.860267281532288,0.0,0.0,1.0
