task,model_arm,plan_arm,metric,n,mean,scenario_sd,scenario_se,marginal_95_low,marginal_95_high,bonferroni_family,bonferroni_95_low,bonferroni_95_high,inference_scope
reach-wall,matched_random_fixed_rank4,fixed_rank4,predicted_goal_cost_proprio,28,0.0362039157522044,0.033659184626633726,0.006360987989662949,0.02528342647295046,0.04977310243910843,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,fixed_rank4,predicted_goal_cost_weighted,28,1.782192461322328,0.20737132933579422,0.03918949760481318,1.7059565152893108,1.8589550900406069,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,fixed_rank4,actual_goal_cost_visual,28,2.292598239013127,0.16863752759769932,0.03186949712402171,2.232526100746223,2.3556227681892254,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,fixed_rank4,actual_goal_cost_proprio,28,0.17345771193504333,0.030431363151852745,0.005750987068321219,0.16263616187497973,0.1848370356086109,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,fixed_rank4,actual_goal_cost_weighted,28,2.3099440102066313,0.17080637108142857,0.03227937001620533,2.2488917214968906,2.3737910010213294,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,fixed_rank4,predicted_minus_actual_goal_cost_visual,28,-0.5140261692660195,0.15577802577480312,0.02943927970919564,-0.5712216906249523,-0.4580988250672818,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,fixed_rank4,predicted_minus_actual_goal_cost_proprio,28,-0.13725379618283892,0.03718353923805792,0.007027028406365242,-0.14999287600263153,-0.12299797206734572,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,fixed_rank4,predicted_minus_actual_goal_cost_weighted,28,-0.5277515488843034,0.1573864908533616,0.029743251037081187,-0.5855115658053129,-0.4711678299824208,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,actual_endpoint_mse_visual,28,1.2739007089819228,0.18681301644170623,0.035304341655326796,1.207654565146991,1.3427938043006828,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,actual_endpoint_mse_proprio,28,0.07584947414164032,0.028025324443030703,0.005296288492011357,0.06550850975992423,0.08570296761380239,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,actual_endpoint_mse_weighted,28,1.281485656396087,0.18902189228395244,0.035721779952155495,1.2145470699914065,1.3512128864005872,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,predicted_goal_cost_visual,28,1.7804387254374368,0.20748415157791592,0.039210819004456804,1.7043833837977478,1.8573047204741409,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,predicted_goal_cost_proprio,28,0.03704144439793059,0.034496059016848206,0.006519142383599116,0.025805739369077072,0.050933095816123694,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,predicted_goal_cost_weighted,28,1.7841428698772297,0.2090824402146039,0.03951286716559801,1.7074091015907469,1.8615834378833613,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,actual_goal_cost_visual,28,2.288676926067897,0.17198937269472855,0.03250293630687533,2.228096776349204,2.3534744745918683,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,actual_goal_cost_proprio,28,0.17248512192496232,0.028321645432046478,0.005352287895238817,0.16247961978827202,0.18326533432118586,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,actual_goal_cost_weighted,28,2.305925438260393,0.17392009354803037,0.0328678082517984,2.244630876909276,2.371365702886666,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,predicted_minus_actual_goal_cost_visual,28,-0.5082382006304604,0.15962633697434347,0.030166542166450525,-0.5666271403431892,-0.4502850603844438,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,predicted_minus_actual_goal_cost_proprio,28,-0.13544367752703174,0.03793009494630132,0.007168114173784365,-0.14841819371462667,-0.12093654087927594,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,matched_random_fixed_rank4,predicted_minus_actual_goal_cost_weighted,28,-0.5217825683831636,0.16148692236131623,0.03051815975408844,-0.5807388034236751,-0.46310212453852206,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,actual_endpoint_mse_visual,28,1.2914096798215593,0.1926368103267412,0.0364049352486626,1.2214755835277693,1.361877306657178,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,actual_endpoint_mse_proprio,28,0.07728509937546083,0.026082697860518953,0.004929166575754972,0.06768526557300772,0.08659222748995357,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,actual_endpoint_mse_weighted,28,1.2991381897591054,0.19445770723537806,0.036749052418901126,1.228728451062925,1.3702649653423575,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,predicted_goal_cost_visual,28,1.7797898139272417,0.21049916240658956,0.039780602493945175,1.7023724869957988,1.858065042538302,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,predicted_goal_cost_proprio,28,0.03649144257152719,0.03404257991801996,0.006433442889294458,0.025379128623587478,0.050100409327673574,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,predicted_goal_cost_weighted,28,1.7834389581843944,0.2120834306274269,0.040080001045542206,1.705544263436542,1.8622323177966087,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,actual_goal_cost_visual,28,2.2914151549339294,0.1736690974095373,0.03282037444019195,2.230134083756379,2.3565111771225933,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,actual_goal_cost_proprio,28,0.17302558783973968,0.02963450041981657,0.005600394167033847,0.16255866631067223,0.18423438105466108,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,actual_goal_cost_weighted,28,2.308717713717903,0.17563577846949055,0.03319204222539319,2.2466270908473858,2.374375096168369,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,predicted_minus_actual_goal_cost_visual,28,-0.5116253410066877,0.16053369952679544,0.030338017570933434,-0.5701338064457688,-0.4536445415445737,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,predicted_minus_actual_goal_cost_proprio,28,-0.13653414526821248,0.036690998532758604,0.006933946962308217,-0.14904633797039943,-0.12251052289585854,,,,descriptive_only
reach-wall,matched_random_fixed_rank4,native,predicted_minus_actual_goal_cost_weighted,28,-0.5252787555335089,0.16209731729370988,0.030633513553563273,-0.5842283244801884,-0.46661681246611164,,,,descriptive_only
reach-wall,native,fixed_rank4,actual_endpoint_mse_visual,28,1.2905935943126678,0.17537955161773544,0.03314361990189597,1.2289772958627767,1.3565415214215004,,,,descriptive_only
reach-wall,native,fixed_rank4,actual_endpoint_mse_proprio,28,0.07769833205799971,0.025694176603700495,0.004855742959711837,0.068176163262355,0.08676265054216076,,,,descriptive_only
reach-wall,native,fixed_rank4,actual_endpoint_mse_weighted,28,1.2983634275184677,0.17701479862455605,0.033452652538482404,1.2361459479239836,1.3649107227926807,,,,descriptive_only
reach-wall,native,fixed_rank4,predicted_goal_cost_visual,28,1.7786566359656197,0.20581698897390796,0.038895754886934523,1.7031876831182413,1.8551417618989945,,,,descriptive_only
reach-wall,native,fixed_rank4,predicted_goal_cost_proprio,28,0.03621641561455492,0.03366554055566836,0.006362189147346979,0.02529425386705303,0.04978865101958422,,,,descriptive_only
reach-wall,native,fixed_rank4,predicted_goal_cost_weighted,28,1.782278277527075,0.20736789679449086,0.03918884891548078,1.7060141477007917,1.8590440177635588,,,,descriptive_only
reach-wall,native,fixed_rank4,actual_goal_cost_visual,28,2.292598239013127,0.16863752759769932,0.03186949712402171,2.232526100746223,2.3556227681892254,,,,descriptive_only
reach-wall,native,fixed_rank4,actual_goal_cost_proprio,28,0.17345771193504333,0.030431363151852745,0.005750987068321219,0.16263616187497973,0.1848370356086109,,,,descriptive_only
reach-wall,native,fixed_rank4,actual_goal_cost_weighted,28,2.3099440102066313,0.17080637108142857,0.03227937001620533,2.2488917214968906,2.3737910010213294,,,,descriptive_only
reach-wall,native,fixed_rank4,predicted_minus_actual_goal_cost_visual,28,-0.5139416030475071,0.15573689167505103,0.029431506095027885,-0.5711358318371433,-0.4580048173666,,,,descriptive_only
reach-wall,native,fixed_rank4,predicted_minus_actual_goal_cost_proprio,28,-0.1372412963204884,0.0371820221275883,0.007026741699435669,-0.14997709574693413,-0.12298628559760152,,,,descriptive_only
reach-wall,native,fixed_rank4,predicted_minus_actual_goal_cost_weighted,28,-0.527665732679556,0.15734407491581714,0.029735235178340598,-0.58542584110226,-0.4710909590999863,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,actual_endpoint_mse_visual,28,1.2738535510642188,0.186799738646861,0.0353018323879611,1.2076011269220284,1.3427460952528882,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,actual_endpoint_mse_proprio,28,0.0758519261809332,0.02801111095062758,0.005293602394428473,0.06551448121068201,0.08570960806682704,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,actual_endpoint_mse_weighted,28,1.281438743682312,0.18900765227947786,0.03571908884426205,1.2145070508534885,1.3512108524512898,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,predicted_goal_cost_visual,28,1.78052961400577,0.20746848881124608,0.03920785901978169,1.7044852486678532,1.8573989000703606,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,predicted_goal_cost_proprio,28,0.037052315925913196,0.03450029833039689,0.0065199435385547904,0.02581170526765553,0.05094377154600806,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,predicted_goal_cost_weighted,28,1.7842348455983612,0.20906677142846575,0.03950990604335031,1.7075407135420912,1.8616533481766235,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,actual_goal_cost_visual,28,2.288676926067897,0.17198937269472855,0.03250293630687533,2.228096776349204,2.3534744745918683,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,actual_goal_cost_proprio,28,0.17248512192496232,0.028321645432046478,0.005352287895238817,0.16247961978827202,0.18326533432118586,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,actual_goal_cost_weighted,28,2.305925438260393,0.17392009354803037,0.0328678082517984,2.244630876909276,2.371365702886666,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,predicted_minus_actual_goal_cost_visual,28,-0.5081473120621273,0.15957141150994958,0.03015616222934831,-0.5665142683046205,-0.45023490307586533,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,predicted_minus_actual_goal_cost_proprio,28,-0.1354328059990491,0.037928244270880096,0.0071677644290042185,-0.14840573085821232,-0.12092576135515372,,,,descriptive_only
reach-wall,native,matched_random_fixed_rank4,predicted_minus_actual_goal_cost_weighted,28,-0.5216905926620321,0.16143099837014482,0.0305075911131626,-0.5806197038919032,-0.4630555244235022,,,,descriptive_only
reach-wall,native,native,actual_endpoint_mse_visual,28,1.29137088571276,0.19264338943621656,0.03640617858348546,1.2214452442313943,1.3618545975003922,,,,descriptive_only
reach-wall,native,native,actual_endpoint_mse_proprio,28,0.07728885865903326,0.026066997002656505,0.004926199392521086,0.06769832863771756,0.08658847390906885,,,,descriptive_only
reach-wall,native,native,actual_endpoint_mse_weighted,28,1.2990997715786634,0.1944634001478249,0.03675012827822756,1.2286926672318286,1.3702312415108149,,,,descriptive_only
reach-wall,native,native,predicted_goal_cost_visual,28,1.779887808220727,0.21048771476539468,0.03977843909310947,1.7024656087160108,1.8581447841865673,,,,descriptive_only
reach-wall,native,native,predicted_goal_cost_proprio,28,0.03650264345508601,0.03404892302172483,0.006434641623218985,0.025391344429226588,0.05011523961355642,,,,descriptive_only
reach-wall,native,native,predicted_goal_cost_weighted,28,1.7835380725662358,0.21207217974616857,0.04007787482883936,1.7056217809904568,1.8623352049537267,,,,descriptive_only
reach-wall,native,native,actual_goal_cost_visual,28,2.2914151549339294,0.1736690974095373,0.03282037444019195,2.230134083756379,2.3565111771225933,,,,descriptive_only
reach-wall,native,native,actual_goal_cost_proprio,28,0.17302558783973968,0.02963450041981657,0.005600394167033847,0.16255866631067223,0.18423438105466108,,,,descriptive_only
reach-wall,native,native,actual_goal_cost_weighted,28,2.308717713717903,0.17563577846949055,0.03319204222539319,2.2466270908473858,2.374375096168369,,,,descriptive_only
reach-wall,native,native,predicted_minus_actual_goal_cost_visual,28,-0.5115273467132023,0.16048928714218766,0.03032962441916175,-0.5700314941150801,-0.45353590622544293,,,,descriptive_only
reach-wall,native,native,predicted_minus_actual_goal_cost_proprio,28,-0.13652294438465365,0.036690288240679284,0.006933812729722496,-0.14903533975676897,-0.12250522164395085,,,,descriptive_only
reach-wall,native,native,predicted_minus_actual_goal_cost_weighted,28,-0.5251796411516677,0.16205213177239736,0.030624974292688005,-0.5841361613672259,-0.46652554102682703,,,,descriptive_only
