task,episode,arm,iteration,proposal_mean_delta_l2,proposal_mean_delta_rms,proposal_std_delta_l2,proposal_std_delta_rms,native_proposal_entropy_nats,arm_proposal_entropy_nats,proposal_entropy_delta_nats,native_best_runnerup_margin,arm_best_runnerup_margin,best_runnerup_margin_delta,native_elite_boundary_margin,arm_elite_boundary_margin,elite_boundary_margin_delta,same_candidate_actions_verified,shared_population_elite_overlap_count,shared_population_cost_delta_mean,shared_population_cost_delta_rms,cohort,native_comparator
reach-wall,28,fixed_rank4,12,2.8008912897708464e-06,2.556852234212052e-07,1.1142604211880275e-06,1.01717594603315e-07,53.700296109968775,53.70029354809925,-2.561869521855442e-06,0.0006419718265533447,0.00014513731002807617,-0.0004968345165252686,0.0003529787063598633,9.080767631530762e-05,-0.00026217103004455566,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,13,0.7494107822218701,0.06841153171008496,0.6768103338377601,0.06178404783259054,37.73982515862936,37.42614134044379,-0.31368381818556657,0.003127574920654297,0.0026555657386779785,-0.00047200918197631836,1.52587890625e-05,5.161762237548828e-05,3.635883331298828e-05,,,,,extension56,same_receiving_gpu
reach-wall,28,fixed_rank4,14,1.3625668752790498,0.12438476894994398,1.2341491270922265,0.11266188603895376,16.4145469783867,18.70014448906544,2.285597510678741,0.002170741558074951,0.0014548897743225098,-0.0007158517837524414,0.000294417142868042,0.00031071901321411133,1.6301870346069336e-05,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.05115485191345215,0.0510859489440918,-6.890296936035156e-05,0.020850181579589844,0.020639896392822266,-0.00021028518676757812,True,10.0,0.0006045055389404297,0.0006840817271725579,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,160.4378764437231,160.4378764437231,0.0,0.031944870948791504,0.031864285469055176,-8.058547973632812e-05,0.004240632057189941,0.004830002784729004,0.0005893707275390625,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,156.6113719395466,156.6113719395466,0.0,0.03449809551239014,0.03427565097808838,-0.0002224445343017578,0.0010991096496582031,0.0015201568603515625,0.0004210472106933594,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,151.58260167500453,151.58260167500453,0.0,1.6570091247558594e-05,3.11732292175293e-05,1.4603137969970703e-05,0.00842583179473877,0.008443951606750488,1.811981201171875e-05,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,145.33376588949073,145.33376588949073,0.0,0.04525047540664673,0.045239031314849854,-1.1444091796875e-05,0.006991922855377197,0.006721138954162598,-0.0002707839012145996,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,138.0899514507766,138.0899514507766,0.0,0.01678454875946045,0.016766726970672607,-1.7821788787841797e-05,0.0060787200927734375,0.006054282188415527,-2.4437904357910156e-05,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,6,0.0,0.0,0.0,0.0,124.05672632153596,124.05672632153596,0.0,0.020364463329315186,0.02036377787590027,-6.854534149169922e-07,0.0006693005561828613,0.0006248950958251953,-4.4405460357666016e-05,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,7,0.0,0.0,0.0,0.0,116.76894100142448,116.76894100142448,0.0,0.005999237298965454,0.00604662299156189,4.738569259643555e-05,0.0018606185913085938,0.002058178186416626,0.00019755959510803223,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,8,1.101124227865836e-06,1.005184297029295e-07,4.135575618260478e-07,3.7752467573160626e-08,109.03945960478386,109.03945989025502,2.854711596000925e-07,0.0022350549697875977,0.002010911703109741,-0.00022414326667785645,0.0012677311897277832,0.0014127492904663086,0.0001450181007385254,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,9,1.6324682110523157e-06,1.4902327726724294e-07,8.396708472897018e-07,7.665111065667421e-08,99.13007115801318,99.13007210190611,9.438929282623576e-07,0.007502138614654541,0.00746878981590271,-3.3348798751831055e-05,0.00011247396469116211,0.0001926720142364502,8.019804954528809e-05,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,10,2.061443020946935e-06,1.8818314059737183e-07,8.341988922523502e-07,7.615159178873895e-08,81.2788692549893,81.27886988212342,6.271341135288822e-07,0.000819087028503418,0.0007033646106719971,-0.0001157224178314209,9.331107139587402e-05,0.00019863247871398926,0.00010532140731811523,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,11,1.985380524390515e-06,1.8123961640668679e-07,9.758269765798632e-07,8.908040788247607e-08,68.08206747677256,68.08206697709937,-4.996731917117359e-07,0.005779266357421875,0.005775928497314453,-3.337860107421875e-06,0.0015922486782073975,0.0014063119888305664,-0.00018593668937683105,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,12,2.646095097171455e-06,2.4155432900410506e-07,9.893013228325871e-07,9.031044178085144e-08,53.700296109968775,53.700297081467006,9.714982311948006e-07,0.0006419718265533447,0.0005578994750976562,-8.407235145568848e-05,0.0003529787063598633,0.0002155005931854248,-0.00013747811317443848,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,13,2.9678759126302885e-06,2.709287642039734e-07,1.0043734302584755e-06,9.168633065190147e-08,37.73982515862936,37.739825199659336,4.102997763766325e-08,0.003127574920654297,0.0030962228775024414,-3.135204315185547e-05,1.52587890625e-05,0.00012934207916259766,0.00011408329010009766,,,,,extension56,same_receiving_gpu
reach-wall,28,matched_random_fixed_rank4,14,3.3230090618630986e-06,3.033478369960832e-07,9.342553483023977e-07,8.528545478917817e-08,16.4145469783867,16.414547280490346,3.021036469874616e-07,0.002170741558074951,0.002206176519393921,3.5434961318969727e-05,0.000294417142868042,0.0001539289951324463,-0.0001404881477355957,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.14011383056640625,0.1396617889404297,-0.0004520416259765625,0.018590688705444336,0.018226146697998047,-0.00036454200744628906,True,10.0,0.0006382115681966146,0.0007417517078226186,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,1,0.0,0.0,0.0,0.0,159.4801946266598,159.4801946266598,0.0,0.0014600753784179688,0.0018246173858642578,0.00036454200744628906,0.002723097801208496,0.0024068355560302734,-0.00031626224517822266,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,2,0.0,0.0,0.0,0.0,149.56637078861007,149.56637078861007,0.0,0.025015830993652344,0.025185585021972656,0.0001697540283203125,0.010818719863891602,0.01018977165222168,-0.0006289482116699219,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,3,0.0,0.0,0.0,0.0,139.5264643058113,139.5264643058113,0.0,0.0309600830078125,0.03164350986480713,0.0006834268569946289,0.000102996826171875,0.00043463706970214844,0.00033164024353027344,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,4,1.5672694546311916,0.14307147233172055,1.1981605413095078,0.1093765926646363,132.86887826920722,133.51867958983897,0.6498013206317523,0.00972747802734375,0.028810977935791016,0.019083499908447266,0.008136272430419922,0.01647627353668213,0.008340001106262207,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,5,1.6816272100339726,0.1535108593750141,1.1335979220628825,0.10348285884247066,121.93108387244544,122.58088452409153,0.649800651646089,0.004411160945892334,0.0009239315986633301,-0.003487229347229004,0.003052234649658203,4.76837158203125e-07,-0.0030517578125,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,6,2.2613671104145427,0.2064336295290535,1.718961796693809,0.1569190252564681,113.21853902733433,115.34486281532335,2.1263237879890227,0.013166964054107666,0.019799113273620605,0.0066321492195129395,9.60230827331543e-05,0.003596782684326172,0.0035007596015930176,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,7,2.9790808782459877,0.2719516329412715,2.2659423375595136,0.2068512887145552,106.61674990844831,108.35856185752954,1.7418119490812245,0.012244999408721924,0.005875706672668457,-0.006369292736053467,0.00043141841888427734,0.005044877529144287,0.00461345911026001,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,8,4.392162610039284,0.400947756291547,3.055325170730482,0.2789117527537347,97.32099469046307,101.48452863996528,4.1635339495022095,0.0024591684341430664,0.000583350658416748,-0.0018758177757263184,0.004307806491851807,0.0004546046257019043,-0.0038532018661499023,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,9,5.440242173698078,0.49662389280422914,3.71521516361657,0.3391511918496736,85.2738385636813,96.46733139845702,11.193492834775725,0.016613245010375977,0.002413153648376465,-0.014200091361999512,0.0013025403022766113,0.0011463165283203125,-0.00015622377395629883,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,10,7.072637587866642,0.6456405246555811,4.500601366496363,0.4108468151281056,74.88347103946737,88.34986688350168,13.46639584403431,0.009927153587341309,0.001086890697479248,-0.00884026288986206,3.30805778503418e-05,0.0004807114601135254,0.0004476308822631836,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,11,9.433470052113915,0.8611540571820376,4.3757213312133505,0.3994468797436811,66.76993810935252,77.83577931700806,11.065841207655538,0.005770325660705566,0.012174069881439209,0.006403744220733643,0.00019675493240356445,0.00011181831359863281,-8.493661880493164e-05,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,12,11.084702410306967,1.0118902588928351,4.784584938917713,0.43677084989078485,61.33857706736143,63.05445594988837,1.715878882526944,0.00042575597763061523,0.0027916431427001953,0.00236588716506958,0.00023484230041503906,0.0015844106674194336,0.0013495683670043945,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,13,12.723377543671225,1.1614801480539003,5.28355738316473,0.48232059377204817,43.28315191026684,54.75691390059841,11.473761990331575,0.0011496543884277344,0.0023553967475891113,0.001205742359161377,0.00016540288925170898,0.00023370981216430664,6.830692291259766e-05,,,,,extension56,same_receiving_gpu
reach-wall,29,fixed_rank4,14,13.302356785596386,1.2143334799088423,4.892839328236377,0.44665307838724794,29.43009326175312,41.87936120879479,12.449267947041669,0.006643891334533691,0.0015140771865844727,-0.005129814147949219,0.00030362606048583984,0.0019997358322143555,0.0016961097717285156,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.14011383056640625,0.13962578773498535,-0.00048804283142089844,0.018590688705444336,0.017989158630371094,-0.0006015300750732422,True,10.0,0.00054978609085083,0.0006632852198495678,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,159.4801946266598,159.4801946266598,0.0,0.0014600753784179688,0.0014619827270507812,1.9073486328125e-06,0.002723097801208496,0.0027806758880615234,5.7578086853027344e-05,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,149.56637078861007,149.56637078861007,0.0,0.025015830993652344,0.02490103244781494,-0.00011479854583740234,0.010818719863891602,0.01097416877746582,0.00015544891357421875,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,139.5264643058113,139.5264643058113,0.0,0.0309600830078125,0.03101670742034912,5.6624412536621094e-05,0.000102996826171875,0.0001837015151977539,8.07046890258789e-05,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,132.86887826920722,132.86887826920722,0.0,0.00972747802734375,0.009763002395629883,3.552436828613281e-05,0.008136272430419922,0.008071184158325195,-6.508827209472656e-05,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,121.93108387244544,121.93108387244544,0.0,0.004411160945892334,0.004495024681091309,8.386373519897461e-05,0.003052234649658203,0.002994537353515625,-5.7697296142578125e-05,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,6,0.0,0.0,0.0,0.0,113.21853902733433,113.21853902733433,0.0,0.013166964054107666,0.012960255146026611,-0.0002067089080810547,9.60230827331543e-05,8.285045623779297e-06,-8.7738037109375e-05,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,7,1.3769608337858905,0.12569875157760899,0.8626466399406881,0.07874850397525865,106.61674990844831,106.89756431818702,0.28081440973870997,0.012244999408721924,0.006944477558135986,-0.0053005218505859375,0.00043141841888427734,4.649162292480469e-05,-0.00038492679595947266,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,8,2.561760356032162,0.23385565565354677,1.5809526815663657,0.14432057434036338,97.32099469046307,99.95262610691373,2.6316314164506593,0.0024591684341430664,0.013142704963684082,0.010683536529541016,0.004307806491851807,0.0005373954772949219,-0.0037704110145568848,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,9,3.1001617134089945,0.2830047503913287,2.0058306478048595,0.18310644872298693,85.2738385636813,86.9699177062372,1.6960791425559023,0.016613245010375977,0.004032015800476074,-0.012581229209899902,0.0013025403022766113,0.0005793571472167969,-0.0007231831550598145,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,10,3.315107705558419,0.3026265451489234,3.554361391381107,0.3244673185974802,74.88347103946737,80.11757869123056,5.234107651763196,0.009927153587341309,0.004947662353515625,-0.004979491233825684,3.30805778503418e-05,0.001016378402709961,0.0009832978248596191,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,11,3.817976371201807,0.3485319637548245,3.666484585220503,0.33470271901170695,66.76993810935252,68.60298432016704,1.8330462108145156,0.005770325660705566,0.0018545985221862793,-0.003915727138519287,0.00019675493240356445,0.0009699463844299316,0.0007731914520263672,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,12,5.795806148954571,0.5290822944515942,4.294394314346583,0.3920227727982591,61.33857706736143,58.814323259578174,-2.5242538077832535,0.00042575597763061523,0.013477623462677002,0.013051867485046387,0.00023484230041503906,9.202957153320312e-05,-0.00014281272888183594,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,13,6.913289715836831,0.6310941206553854,3.889479819260063,0.3550593056616422,43.28315191026684,41.951263030092704,-1.3318888801741338,0.0011496543884277344,0.0012053251266479492,5.5670738220214844e-05,0.00016540288925170898,0.0011020302772521973,0.0009366273880004883,,,,,extension56,same_receiving_gpu
reach-wall,29,matched_random_fixed_rank4,14,7.359340079684433,0.6718127616658385,3.73263951977182,0.3407418106690461,29.43009326175312,26.800634565464208,-2.629458696288914,0.006643891334533691,0.0009076595306396484,-0.005736231803894043,0.00030362606048583984,2.473592758178711e-05,-0.00027889013290405273,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.09225654602050781,0.09184885025024414,-0.0004076957702636719,0.016402244567871094,0.016770362854003906,0.0003681182861328125,True,10.0,0.0010515578587849935,0.0010927298596805181,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,1,0.0,0.0,0.0,0.0,160.2176051077512,160.2176051077512,0.0,0.0022646188735961914,0.0013717412948608398,-0.0008928775787353516,0.00017726421356201172,0.0003936290740966797,0.00021636486053466797,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,2,1.3482119334300082,0.12307434803954481,1.0010203963375817,0.09138024193280922,149.4619334237039,150.96549773031836,1.5035643066144644,0.22471243143081665,0.21608471870422363,-0.008627712726593018,0.0051059722900390625,0.020946979522705078,0.015841007232666016,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,3,2.229286131839478,0.20350505025698631,1.468862139970877,0.13408815465456,133.90812183214064,135.74361564423864,1.835493812098008,0.09999257326126099,0.07762157917022705,-0.022370994091033936,0.008543908596038818,0.017870962619781494,0.009327054023742676,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,4,2.332780188149604,0.2129527217917806,1.484407575983466,0.13550725231628472,125.73162253055818,127.56711610174227,1.835493571184088,0.00020885467529296875,0.028444945812225342,0.028236091136932373,0.004202127456665039,0.003238499164581299,-0.0009636282920837402,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,5,2.840571080083059,0.25930747612638416,2.017497290863236,0.18417146265189258,120.62249557104008,122.17244528412049,1.5499497130804087,0.05542728304862976,0.045621633529663086,-0.009805649518966675,0.00156402587890625,0.001324772834777832,-0.00023925304412841797,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,6,3.4122565973109857,0.3114949850571748,2.3101906395728666,0.21089058757189097,112.34783631186687,111.87517319182888,-0.4726631200379927,0.008726328611373901,0.0011412501335144043,-0.007585078477859497,0.0012370944023132324,0.0010738968849182129,-0.00016319751739501953,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,7,4.53890172360472,0.41434314338623074,2.8817442262251842,0.26306605294396734,98.40946764213083,99.00514587575637,0.5956782336255344,0.00809749960899353,0.013655692338943481,0.005558192729949951,0.0007600486278533936,0.0012950897216796875,0.0005350410938262939,,,,,extension56,same_receiving_gpu
reach-wall,30,fixed_rank4,8,6.242137375855875,0.5698265746337277,3.12920168376942,0.28565572486394314,89.68226747058695,91.04161248711921,1.3593450165322594,0.00895664095878601,0.00035768747329711914,-0.008598953485488892,0.0012659430503845215,0.0022796690464019775,0.001013725996017456,,,,,extension56,same_receiving_gpu
