task,precision,arm,endpoint,horizon,n,native_mean,learned_mean,random_mean,reduction_vs_native_percent,advantage_vs_random_percent,source_sha256
reach-wall,float32,single_block4,visual_mse,4,27,0.17420188192232156,0.17413287992232743,0.1741968924087691,0.03961036426971379,0.03674615092287622,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,visual_mse,4,27,0.17420188192232156,0.17416939559036201,0.1741990151711636,0.01864866877501784,0.017003019987344156,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,visual_mse,4,27,0.17420188192232156,0.17399270559580607,0.17417323724309236,0.12007696140088808,0.103633580357526,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,visual_mse,4,27,0.17420188192232156,0.17401920107917654,0.17416693007366527,0.10486731895725211,0.08480332867735674,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,visual_mse,5,27,0.19049417050210415,0.18998303100650696,0.19039795546344032,0.26832290681123494,0.21781477923429687,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,visual_mse,5,27,0.19049417050210415,0.19000755902609703,0.19040594532809876,0.2554469119577313,0.2091330674065584,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,visual_mse,5,27,0.19049417050210415,0.19012016352312064,0.1904146503059216,0.19633513088495494,0.15459096833502345,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,visual_mse,5,27,0.19049417050210415,0.19017457492235632,0.19038383176113355,0.16777184252171576,0.10984947110227801,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,visual_mse,5,27,0.19049417050210415,0.19031332105996063,0.19048597252019397,0.09493699553474226,0.09063346126460088,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,visual_mse,5,27,0.19049417050210415,0.19041168602114472,0.1904866080754149,0.04330026516928066,0.0393303658966032,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,visual_mse,5,27,0.19049417050210415,0.19002797274079952,0.19037723239557242,0.24473072329501153,0.1833440119728154,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,visual_mse,5,27,0.19049417050210415,0.1900895102087546,0.1904082845574544,0.21242660197053023,0.16734073691577445,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,visual_mse,6,27,0.20658586503087004,0.2059598157343305,0.2064562659365711,0.3030455624086296,0.24031179585612522,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,visual_mse,6,27,0.20658586503087004,0.2059955222785105,0.20647497469168385,0.28576144465223446,0.2320838422811278,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,visual_mse,6,27,0.20658586503087004,0.2061262355542477,0.2064901743176175,0.22248834718370478,0.17616827913923777,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,visual_mse,6,27,0.20658586503087004,0.20618013231152738,0.20645107439730637,0.1963990708086598,0.1311522865993298,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,visual_mse,6,27,0.20658586503087004,0.2063526619064771,0.20657206571856399,0.11288435651591185,0.1062046583168173,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,visual_mse,6,27,0.20658586503087004,0.20648138733511723,0.206575884906874,0.05057349675748441,0.04574251570535042,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,visual_mse,6,27,0.20658586503087004,0.20599607800673922,0.20643524763944707,0.28549243872163527,0.2125845505655591,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,visual_mse,6,27,0.20658586503087004,0.2060816497553462,0.20648007224095455,0.24407055896514682,0.19286047743334453,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
pusht,bfloat16,single_block0,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,proprio_mse,1,21,0.00016826928547397443,0.00016826928547397443,0.00016826928547397443,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,proprio_mse,2,21,0.00016300569097626823,0.00016300569097626823,0.00016300569097626823,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,proprio_mse,3,21,0.00017871694756372628,0.00018273623329828585,0.00018042697349364713,-2.248967313593123,-1.2921325235902952,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,proprio_mse,3,21,0.00017871694756372628,0.00018104390197684782,0.00017930638144534288,-1.302033436024191,-0.9722192300119635,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,proprio_mse,3,21,0.00017871694756372628,0.0001824020810839886,0.00017877954044834895,-2.061994438970761,-2.026970964434109,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,proprio_mse,3,21,0.00017871694756372628,0.00018099669943260775,0.000178782727327866,-1.275621534476221,-1.2388148605505316,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,proprio_mse,3,21,0.00017871694756372628,0.0001795780918347422,0.00017882462519030134,-0.4818481306641968,-0.421597758193696,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,proprio_mse,3,21,0.00017871694756372628,0.00017880464874323187,0.00017880134553398649,-0.0490726708916699,-0.0018482909933349304,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,proprio_mse,3,21,0.00017871694756372628,0.00018587770189818642,0.00017875958907825448,-4.006757295307306,-3.9828974906779826,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,proprio_mse,3,21,0.00017871694756372628,0.000183208507136612,0.00017895500621110589,-2.5132253175285078,-2.380021024021471,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,proprio_mse,4,21,0.00019340917325125171,0.00019419292071820896,0.00019340364868543282,-0.40522765998234594,-0.408084073525729,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,proprio_mse,4,21,0.00019340917325125171,0.00019392630261130768,0.0001934384677323679,-0.2673758185110352,-0.2522294422436924,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,proprio_mse,4,21,0.00019340917325125171,0.00019439591082430791,0.00019337987671117293,-0.5101813716841447,-0.5253288125145368,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,proprio_mse,4,21,0.00019340917325125171,0.0001938703876275825,0.0001933502779132689,-0.23846561596725976,-0.2689167765780855,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,proprio_mse,4,21,0.00019340917325125171,0.00019345939811763802,0.0001933481810107784,-0.025968192481265348,-0.05750353253159885,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,proprio_mse,4,21,0.00019340917325125171,0.00019331319112076586,0.00019339143023036073,0.04962646231943181,0.04045263638722716,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,proprio_mse,4,21,0.00019340917325125171,0.00019525218970501763,0.00019335804701871935,-0.9529105692270894,-0.9793448027605468,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,proprio_mse,4,21,0.00019340917325125171,0.00019407385087393333,0.00019328221148554882,-0.3436639594225228,-0.40930808765524046,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,proprio_mse,5,21,0.00020663478997262375,0.0002069117279538586,0.00020669182643638482,-0.13402292095708443,-0.10642037456659824,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,proprio_mse,5,21,0.00020663478997262375,0.00020680664787053809,0.00020663928556439765,-0.08316987567152029,-0.08099425375688761,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,proprio_mse,5,21,0.00020663478997262375,0.00020735691312389026,0.00020663202865774731,-0.3494683307502011,-0.3508046569694208,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,proprio_mse,5,21,0.00020663478997262375,0.0002069686587368953,0.00020656195375237638,-0.16157432362468388,-0.19682309284549884,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,proprio_mse,5,21,0.00020663478997262375,0.00020653568133772844,0.0002066930077784738,0.047963189019835595,0.07613744073116398,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,proprio_mse,5,21,0.00020663478997262375,0.00020664984052578064,0.00020663774402620346,-0.007283649166187748,-0.005854047897154182,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,proprio_mse,5,21,0.00020663478997262375,0.00020765210359943286,0.00020665638368194298,-0.4923244662449602,-0.48187428536201415,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,proprio_mse,5,21,0.00020663478997262375,0.00020699374487913959,0.00020654272614083587,-0.17371465209870735,-0.2182685395636756,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,proprio_mse,6,21,0.00021926158162634135,0.00021931595597614103,0.0002193131997431734,-0.024798849573355694,-0.0012570523970464474,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,proprio_mse,6,21,0.00021926158162634135,0.00021933593425696804,0.000219364444645626,-0.03391046898192748,0.013002911155932929,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,proprio_mse,6,21,0.00021926158162634135,0.0002195563148001727,0.00021933213309776467,-0.13442080078288476,-0.10224395023751871,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,proprio_mse,6,21,0.00021926158162634135,0.00021934642977903892,0.00021929756292686286,-0.03869722733376975,-0.022287010708211184,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,proprio_mse,6,21,0.00021926158162634135,0.00021914769515408436,0.00021936752940483346,0.051940915235703086,0.10026118078621873,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,proprio_mse,6,21,0.00021926158162634135,0.00021931522715024836,0.00021934780948774233,-0.02446644939304561,0.014860030312786864,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,proprio_mse,6,21,0.00021926158162634135,0.00021993780083265184,0.0002192879359481373,-0.30840752004739047,-0.2963879397814513,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,proprio_mse,6,21,0.00021926158162634135,0.00021935650185487483,0.00021926736417537357,-0.0432908619145296,-0.04065357863429115,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,visual_mse,1,21,0.06946783175518122,0.06946783175518122,0.06946783175518122,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,visual_mse,2,21,0.07740164316989867,0.07740164316989867,0.07740164316989867,0.0,0.0,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,visual_mse,3,21,0.08362012926078144,0.08359049174040163,0.08361843344344008,0.035443045402834564,0.03341504406350559,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,visual_mse,3,21,0.08362012926078144,0.08360427062041516,0.08362518027733089,0.018965099081375388,0.025005530487186733,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,visual_mse,3,21,0.08362012926078144,0.08361997257590133,0.08362175105745882,0.00018737698864763522,0.0021268581778314494,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,visual_mse,3,21,0.08362012926078144,0.08362258419613697,0.08361963446563109,-0.0029358186566203794,-0.003527536410139883,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,visual_mse,3,21,0.08362012926078144,0.0836184270256698,0.08362137970939038,0.002035676250076132,0.0035310681132437525,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,visual_mse,3,21,0.08362012926078144,0.08362171392164755,0.08362118595466435,-0.0018950710554019362,-0.0006313874277274427,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,visual_mse,3,21,0.08362012926078144,0.08362323525805064,0.08362015068552217,-0.0037144133794801025,-0.0036887918683428645,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,visual_mse,3,21,0.08362012926078144,0.08361127557897417,0.08362067984536997,0.010587979097299706,0.011246414564213684,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,visual_mse,4,21,0.09221706647984097,0.09218052530734902,0.092218502884816,0.03962517339449349,0.04118280803834456,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,visual_mse,4,21,0.09221706647984097,0.09217256063814842,0.09219382177943876,0.048262044534108435,0.023055538526573015,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,visual_mse,4,21,0.09221706647984097,0.09221497508089369,0.09222789998134392,0.0022679087799271865,0.014015735854127475,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,visual_mse,4,21,0.09221706647984097,0.09221475298775669,0.09219968673787442,0.00250874612757892,-0.016337810838484238,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,visual_mse,4,21,0.09221706647984097,0.0922025774087325,0.09220897184333636,0.015711919345905587,0.006934111925212388,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,visual_mse,4,21,0.09221706647984097,0.09222908756390871,0.09224205193586608,-0.013035639200654564,0.014058538676467162,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,visual_mse,4,21,0.09221706647984097,0.09222345687993497,0.0922013716501655,-0.006929736910891191,-0.023949178403219192,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,visual_mse,4,21,0.09221706647984097,0.09217393401312043,0.09218589711019709,0.046772759497795816,0.012972758225041972,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,visual_mse,5,21,0.101547821141488,0.10148354045556747,0.101485015600318,0.0633009011891702,0.0014526601693171215,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,visual_mse,5,21,0.101547821141488,0.10152199065638841,0.10154931485160923,0.025436769405027395,0.02690771196631553,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,visual_mse,5,21,0.101547821141488,0.10147628879410905,0.10158941951262596,0.07044203073473845,0.11140634751707286,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,visual_mse,5,21,0.101547821141488,0.10158705056588985,0.10155328078353078,-0.03863147821477118,-0.03325505360870072,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,visual_mse,5,21,0.101547821141488,0.10157085806290678,0.10155873231738359,-0.022685786026547042,-0.011940921417005689,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,visual_mse,5,21,0.101547821141488,0.10156425457312093,0.10157508589577911,-0.01618294853420543,0.010666228518177,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,visual_mse,5,21,0.101547821141488,0.10155212877159932,0.10156978616759037,-0.0042419719723157945,0.01738825687500224,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,visual_mse,5,21,0.101547821141488,0.10159110823627335,0.1015549159780697,-0.04262730041744243,-0.03564060537863848,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block0,visual_mse,6,21,0.11169447091696534,0.1114732442823139,0.11157828787428653,0.1980640875374299,0.09404547164266262,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block1,visual_mse,6,21,0.11169447091696534,0.11163736089083595,0.11163755856796309,0.05113057581144328,0.00017698022607262964,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block2,visual_mse,6,21,0.11169447091696534,0.11171801206991101,0.11176040797185534,-0.021076381626063335,0.037957028307912304,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block3,visual_mse,6,21,0.11169447091696534,0.11171549660687059,0.11176513996192124,-0.018824288912996034,0.0444456691930158,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block4,visual_mse,6,21,0.11169447091696534,0.11166145922707951,0.11169686473591056,0.02955534827714942,0.03169853309692451,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,single_block5,visual_mse,6,21,0.11169447091696534,0.11176699543008638,0.11168759912902833,-0.06493115776066614,-0.07108346582085776,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,intermediate_blocks2_3,visual_mse,6,21,0.11169447091696534,0.11170592865231092,0.11175351547377385,-0.010258104319326835,0.04260445577319952,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,bfloat16,all_six_blocks,visual_mse,6,21,0.11169447091696534,0.11157526755505828,0.11163439424041852,0.10672270608244788,0.05293608974090469,87c80bba69e39d37d6e72685e26af0899d73700a17561a34424467864a2eb963
pusht,float32,single_block0,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,proprio_mse,1,21,0.0001093436174808874,0.0001093436174808874,0.0001093436174808874,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
