task,bank,arm,modality,horizon,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach,original,random_off_range_B4,visual,6,centered_cost_change_rms,8,8,0.0075777486617895438,0.0064028114468066936,0.0088706496373665185
reach,original,random_off_range_B5,official,3,donor_reconstruction,8,8,-0.07453108786910434,-0.078966308786537043,-0.070265526284488969
reach,original,random_off_range_B5,official,3,numerator_mse_mean,8,8,0.047636547600968311,0.045147360917224828,0.050377268574492137
reach,original,random_off_range_B5,official,3,denominator_mse_mean,8,8,0.044351809681430883,0.041868927583696897,0.047063703284059497
reach,original,random_off_range_B5,official,3,native_spearman,8,8,0.99939599328881434,0.9993209368992988,0.99947438304870051
reach,original,random_off_range_B5,official,3,spearman_loss,8,8,0.00060400671118568394,0.00052561695129944852,0.00067906310070113551
reach,original,random_off_range_B5,official,3,native_top10_overlap,8,8,9.625,9.125,10
reach,original,random_off_range_B5,official,3,centered_cost_change_rms,8,8,0.0041442839997064065,0.0035856476449973207,0.0047806058465903458
reach,original,random_off_range_B5,official,4,donor_reconstruction,8,8,-0.0028289536355335376,-0.0032025452699237142,-0.0024728255680465452
reach,original,random_off_range_B5,official,4,numerator_mse_mean,8,8,0.16015699304942455,0.14950802435868216,0.17268396072589343
reach,original,random_off_range_B5,official,4,denominator_mse_mean,8,8,0.1597026013360095,0.14911414486343894,0.1721550632306697
reach,original,random_off_range_B5,official,4,native_spearman,8,8,0.99939599328881434,0.9993209368992988,0.99947438304870051
reach,original,random_off_range_B5,official,4,spearman_loss,8,8,0.00060400671118568394,0.00052561695129944852,0.00067906310070113551
reach,original,random_off_range_B5,official,4,native_top10_overlap,8,8,9.625,9.125,10
reach,original,random_off_range_B5,official,4,centered_cost_change_rms,8,8,0.0041442839997064065,0.0035856476449973207,0.0047806058465903458
reach,original,random_off_range_B5,official,6,donor_reconstruction,8,8,-0.0024981269819401852,-0.0032347406452208349,-0.0018051145773840815
reach,original,random_off_range_B5,official,6,numerator_mse_mean,8,8,0.17621415056790091,0.16420273254567197,0.19040627073886143
reach,original,random_off_range_B5,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,random_off_range_B5,official,6,native_spearman,8,8,0.99939599328881434,0.9993209368992988,0.99947438304870051
reach,original,random_off_range_B5,official,6,spearman_loss,8,8,0.00060400671118568394,0.00052561695129944852,0.00067906310070113551
reach,original,random_off_range_B5,official,6,native_top10_overlap,8,8,9.625,9.125,10
reach,original,random_off_range_B5,official,6,centered_cost_change_rms,8,8,0.0041442839997064065,0.0035856476449973207,0.0047806058465903458
reach,original,random_off_range_B5,proprio,3,donor_reconstruction,8,8,-0.029881345062707954,-0.035733751288376969,-0.024175522460795917
reach,original,random_off_range_B5,proprio,3,numerator_mse_mean,8,8,0.0010741854800602317,0.0010157493747081302,0.0011345739692688673
reach,original,random_off_range_B5,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,random_off_range_B5,proprio,3,native_spearman,8,8,0.99933593706596735,0.9992349359437328,0.99942443804931158
reach,original,random_off_range_B5,proprio,3,spearman_loss,8,8,0.00066406293403258043,0.00057556195068833582,0.00076506405626726448
reach,original,random_off_range_B5,proprio,3,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B5,proprio,3,centered_cost_change_rms,8,8,0.001931048524422136,0.0017540369891460518,0.002131183429224295
reach,original,random_off_range_B5,proprio,4,donor_reconstruction,8,8,-0.0048145353332863516,-0.0058819227437222621,-0.0036888455503103828
reach,original,random_off_range_B5,proprio,4,numerator_mse_mean,8,8,0.0036872443531651478,0.0034288471909361016,0.0039679544647794052
reach,original,random_off_range_B5,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,random_off_range_B5,proprio,4,native_spearman,8,8,0.99933593706596735,0.9992349359437328,0.99942443804931158
reach,original,random_off_range_B5,proprio,4,spearman_loss,8,8,0.00066406293403258043,0.00057556195068833582,0.00076506405626726448
reach,original,random_off_range_B5,proprio,4,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B5,proprio,4,centered_cost_change_rms,8,8,0.001931048524422136,0.0017540369891460518,0.002131183429224295
reach,original,random_off_range_B5,proprio,6,donor_reconstruction,8,8,-0.0038010674453169691,-0.0054130356909688482,-0.0022524536659982164
reach,original,random_off_range_B5,proprio,6,numerator_mse_mean,8,8,0.0039214380986934182,0.0036284166831230054,0.0042568563522237595
reach,original,random_off_range_B5,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,random_off_range_B5,proprio,6,native_spearman,8,8,0.99933593706596735,0.9992349359437328,0.99942443804931158
reach,original,random_off_range_B5,proprio,6,spearman_loss,8,8,0.00066406293403258043,0.00057556195068833582,0.00076506405626726448
reach,original,random_off_range_B5,proprio,6,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B5,proprio,6,centered_cost_change_rms,8,8,0.001931048524422136,0.0017540369891460518,0.002131183429224295
reach,original,random_off_range_B5,visual,3,donor_reconstruction,8,8,-0.074636759787720108,-0.079076149081755476,-0.070364065871499959
reach,original,random_off_range_B5,visual,3,numerator_mse_mean,8,8,0.047529129052962291,0.045044758923165167,0.050264982368509278
reach,original,random_off_range_B5,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,random_off_range_B5,visual,3,native_spearman,8,8,0.99940825730658034,0.99932793697707756,0.99948399426660295
reach,original,random_off_range_B5,visual,3,spearman_loss,8,8,0.00059174269341966124,0.00051600573339706524,0.00067206302292247
reach,original,random_off_range_B5,visual,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_off_range_B5,visual,3,centered_cost_change_rms,8,8,0.0040186862210826266,0.003473182737018625,0.0046467730254400267
reach,original,random_off_range_B5,visual,4,donor_reconstruction,8,8,-0.0028244124134395587,-0.0031986934174817738,-0.0024681700848459853
reach,original,random_off_range_B5,visual,4,numerator_mse_mean,8,8,0.159788268614108,0.14916738584897196,0.17229017923093276
reach,original,random_off_range_B5,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,random_off_range_B5,visual,4,native_spearman,8,8,0.99940825730658034,0.99932793697707756,0.99948399426660295
reach,original,random_off_range_B5,visual,4,spearman_loss,8,8,0.00059174269341966124,0.00051600573339706524,0.00067206302292247
reach,original,random_off_range_B5,visual,4,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_off_range_B5,visual,4,centered_cost_change_rms,8,8,0.0040186862210826266,0.003473182737018625,0.0046467730254400267
reach,original,random_off_range_B5,visual,6,donor_reconstruction,8,8,-0.0024953065013286757,-0.0032311781789748917,-0.0018029311125300599
reach,original,random_off_range_B5,visual,6,numerator_mse_mean,8,8,0.17582200675803156,0.16383721675205459,0.18998250411863854
reach,original,random_off_range_B5,visual,6,denominator_mse_mean,8,8,0.17539299885749407,0.16338527119760024,0.18959543348386504
reach,original,random_off_range_B5,visual,6,native_spearman,8,8,0.99940825730658034,0.99932793697707756,0.99948399426660295
reach,original,random_off_range_B5,visual,6,spearman_loss,8,8,0.00059174269341966124,0.00051600573339706524,0.00067206302292247
reach,original,random_off_range_B5,visual,6,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_off_range_B5,visual,6,centered_cost_change_rms,8,8,0.0040186862210826266,0.003473182737018625,0.0046467730254400267
reach,original,random_range_B0,official,3,donor_reconstruction,8,8,-0.036427825703641198,-0.042677843567932493,-0.029926929575409961
reach,original,random_range_B0,official,3,numerator_mse_mean,8,8,0.045946574515487788,0.043507816007491748,0.048562341466485644
reach,original,random_range_B0,official,3,denominator_mse_mean,8,8,0.044351809681430883,0.041868927583696897,0.047063703284059497
reach,original,random_range_B0,official,3,native_spearman,8,8,0.99918932432582586,0.99906465627395857,0.99931743824931385
reach,original,random_range_B0,official,3,spearman_loss,8,8,0.00081067567417415776,0.00068256175068611249,0.00093534372604139882
reach,original,random_range_B0,official,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_range_B0,official,3,centered_cost_change_rms,8,8,0.0052946117025925096,0.0048114981257823203,0.0058178618836147774
reach,original,random_range_B0,official,4,donor_reconstruction,8,8,-0.0059803445722726167,-0.0078031108653228431,-0.0039134953715739274
reach,original,random_range_B0,official,4,numerator_mse_mean,8,8,0.16064213689239631,0.15004496343172175,0.17297438225543491
reach,original,random_range_B0,official,4,denominator_mse_mean,8,8,0.1597026013360095,0.14911414486343894,0.1721550632306697
reach,original,random_range_B0,official,4,native_spearman,8,8,0.99918932432582586,0.99906465627395857,0.99931743824931385
reach,original,random_range_B0,official,4,spearman_loss,8,8,0.00081067567417415776,0.00068256175068611249,0.00093534372604139882
reach,original,random_range_B0,official,4,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_range_B0,official,4,centered_cost_change_rms,8,8,0.0052946117025925096,0.0048114981257823203,0.0058178618836147774
reach,original,random_range_B0,official,6,donor_reconstruction,8,8,-0.0062222968695734016,-0.0077086682494256209,-0.004606841444851224
reach,original,random_range_B0,official,6,numerator_mse_mean,8,8,0.17686542481935491,0.16488260246943962,0.19110246421286348
reach,original,random_range_B0,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,random_range_B0,official,6,native_spearman,8,8,0.99918932432582586,0.99906465627395857,0.99931743824931385
reach,original,random_range_B0,official,6,spearman_loss,8,8,0.00081067567417415776,0.00068256175068611249,0.00093534372604139882
reach,original,random_range_B0,official,6,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_range_B0,official,6,centered_cost_change_rms,8,8,0.0052946117025925096,0.0048114981257823203,0.0058178618836147774
reach,original,random_range_B0,proprio,3,donor_reconstruction,8,8,-0.025087492371441422,-0.029328853422020407,-0.02049856311949029
reach,original,random_range_B0,proprio,3,numerator_mse_mean,8,8,0.0010690990590771332,0.0010125493902191256,0.0011288520736491066
reach,original,random_range_B0,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,random_range_B0,proprio,3,native_spearman,8,8,0.99941560461782908,0.99935965816286843,0.99948010672340803
reach,original,random_range_B0,proprio,3,spearman_loss,8,8,0.00058439538217092135,0.00051989327659198272,0.00064034183713154334
reach,original,random_range_B0,proprio,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_range_B0,proprio,3,centered_cost_change_rms,8,8,0.0019448313962497274,0.0017545958416540584,0.0021157657773540643
reach,original,random_range_B0,proprio,4,donor_reconstruction,8,8,-0.0071375068856359691,-0.0092489099638322914,-0.0051756317689834004
reach,original,random_range_B0,proprio,4,numerator_mse_mean,8,8,0.003695508558768715,0.003438917230572552,0.0039772923535830911
reach,original,random_range_B0,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,random_range_B0,proprio,4,native_spearman,8,8,0.99941560461782908,0.99935965816286843,0.99948010672340803
reach,original,random_range_B0,proprio,4,spearman_loss,8,8,0.00058439538217092135,0.00051989327659198272,0.00064034183713154334
reach,original,random_range_B0,proprio,4,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_range_B0,proprio,4,centered_cost_change_rms,8,8,0.0019448313962497274,0.0017545958416540584,0.0021157657773540643
reach,original,random_range_B0,proprio,6,donor_reconstruction,8,8,-0.0087518401937592138,-0.010568061020643262,-0.0070031248461962081
reach,original,random_range_B0,proprio,6,numerator_mse_mean,8,8,0.0039404521455689541,0.0036478053836788977,0.0042737133769045234
reach,original,random_range_B0,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,random_range_B0,proprio,6,native_spearman,8,8,0.99941560461782908,0.99935965816286843,0.99948010672340803
reach,original,random_range_B0,proprio,6,spearman_loss,8,8,0.00058439538217092135,0.00051989327659198272,0.00064034183713154334
reach,original,random_range_B0,proprio,6,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_range_B0,proprio,6,centered_cost_change_rms,8,8,0.0019448313962497274,0.0017545958416540584,0.0021157657773540643
reach,original,random_range_B0,visual,3,donor_reconstruction,8,8,-0.036454796137787543,-0.042717564226007469,-0.029940018711590966
reach,original,random_range_B0,visual,3,numerator_mse_mean,8,8,0.045839664609580076,0.043405799848703873,0.048449684527460547
reach,original,random_range_B0,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,random_range_B0,visual,3,native_spearman,8,8,0.99914103211381899,0.99901675851953908,0.99927975587741646
reach,original,random_range_B0,visual,3,spearman_loss,8,8,0.00085896788618107511,0.00072024412258368808,0.00098324148046089323
reach,original,random_range_B0,visual,3,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_range_B0,visual,3,centered_cost_change_rms,8,8,0.0052008199934586059,0.0047248015375724005,0.0057179358535098153
reach,original,random_range_B0,visual,4,donor_reconstruction,8,8,-0.0059777823465496649,-0.0078038858749149564,-0.0039065113216804337
reach,original,random_range_B0,visual,4,numerator_mse_mean,8,8,0.16027258603651945,0.14969775987231859,0.17257419591061862
reach,original,random_range_B0,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,random_range_B0,visual,4,native_spearman,8,8,0.99914103211381899,0.99901675851953908,0.99927975587741646
reach,original,random_range_B0,visual,4,spearman_loss,8,8,0.00085896788618107511,0.00072024412258368808,0.00098324148046089323
reach,original,random_range_B0,visual,4,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_range_B0,visual,4,centered_cost_change_rms,8,8,0.0052008199934586059,0.0047248015375724005,0.0057179358535098153
reach,original,random_range_B0,visual,6,donor_reconstruction,8,8,-0.006216802894049217,-0.0077073481904159913,-0.0045982816065450027
