task,episode,arm,native_selected,edited_selected,changed,native_margin,delta_mean,centered_delta_rms,centered_delta_energy_fraction,perturbation_range,range_to_margin,no_flip_certified,strict_margin_crossings,native_score_std,centered_rms_to_native_std,spearman,top10_overlap,native_score_entropy_nats,score_entropy_delta_nats
reach-wall,52,coupling,148,77,1,0.0015401840209960938,0.0008080490430196126,0.001129958303540195,0.6616434324267433,0.009371042251586914,6.0843653250774,0,1,0.13247628364234543,0.008529513905981955,0.999922110237021,1.0,5.265017539229879,0.0010243508446841076
reach-wall,52,random_coupling,148,148,0,0.0015401840209960938,0.00011384725570678711,0.0005739303721979513,0.9621413103307845,0.004341840744018555,2.8190402476780188,0,0,0.13247628364234543,0.004332325427752996,0.9999645551577919,1.0,5.265017539229879,0.00018095117743044398
reach-wall,53,refined,279,279,0,0.1965259313583374,0.0004324626922607422,0.00032403536877591516,0.35955714455432164,0.0027756690979003906,0.014123678634751504,1,0,0.1419362039706016,0.0022829648793695418,0.9999835553728375,1.0,5.197970491715399,0.00024516195482426895
reach-wall,53,random_refined,279,279,0,0.1965259313583374,0.0005246535936991374,0.00035116744198293847,0.30939480888177007,0.0027937889099121094,0.014215879251161152,1,0,0.1419362039706016,0.0024741216980529762,0.9999822220246891,1.0,5.197970491715399,-0.00039987184201351056
reach-wall,53,coupling,279,279,0,0.1965259313583374,0.0007080149650573731,0.001275102876522572,0.7643420163842898,0.008017539978027344,0.04079634642925817,1,0,0.1419362039706016,0.008983633779487835,0.999922221358015,1.0,5.197970491715399,4.782790699753292e-05
reach-wall,53,random_coupling,279,279,0,0.1965259313583374,0.0006553284327189127,0.0006660414358864477,0.508106964814594,0.004273653030395508,0.02174600064661748,1,0,0.1419362039706016,0.00469254085465327,0.9999635551506127,1.0,5.197970491715399,-8.530540630502514e-05
reach-wall,54,refined,7,7,0,0.016626358032226562,5.403359731038411e-05,0.00035681716043124993,0.977582371915627,0.0025365352630615234,0.15256108753011358,1,0,0.1306982850862696,0.0027300829555317175,0.9999835553728375,1.0,5.296547718049533,0.00010578326304688801
reach-wall,54,random_refined,7,7,0,0.016626358032226562,0.0002781391143798828,0.00039972353504101664,0.6737738112264292,0.002965211868286133,0.178344040380865,1,0,0.1306982850862696,0.0030583686295284776,0.9999839998222202,1.0,5.296547718049533,-0.0007358646768436117
reach-wall,54,coupling,7,7,0,0.016626358032226562,-0.0005707478523254394,0.0015473517628378016,0.8802400542605816,0.008802413940429688,0.5294252609842836,1,0,0.1306982850862696,0.011839112975479717,0.9998613317925753,1.0,5.296547718049533,0.0035053778280182968
reach-wall,54,random_coupling,7,7,0,0.016626358032226562,0.0007486192385355631,0.000644388252150344,0.4255921604375358,0.0038475990295410156,0.2314156246415051,1,0,0.1306982850862696,0.004930349711360058,0.9999639995999956,1.0,5.296547718049533,-0.00014774176035814435
reach-wall,55,refined,3,3,0,0.02233719825744629,0.0003895076115926107,0.00043430883343793656,0.5542221692926804,0.002318859100341797,0.1038115467130613,1,0,0.12933608053411622,0.003357986662688257,0.9999773330814786,1.0,5.315155621504008,-0.00040936257847157265
reach-wall,55,random_refined,3,3,0,0.02233719825744629,0.00043569008509318036,0.0004429944903900958,0.5083123122578246,0.002820253372192383,0.1262581519708824,1,0,0.12933608053411622,0.0034251423776000614,0.9999764441827131,1.0,5.315155621504008,-0.0008284623299212868
reach-wall,55,coupling,3,3,0,0.02233719825744629,0.0006419142087300618,0.0013041559358769586,0.8049796851069484,0.008922338485717773,0.3994385680282637,1,0,0.12933608053411622,0.010083465731226864,0.999916443516039,1.0,5.315155621504008,0.001915559215724727
reach-wall,55,random_coupling,3,3,0,0.02233719825744629,0.0006668464342753092,0.0005766874795295281,0.4278769118568491,0.003917694091796875,0.17538878630362156,1,0,0.12933608053411622,0.004458829099722174,0.9999675551950576,1.0,5.315155621504008,-0.0007794739106987691
reach-wall,56,refined,159,159,0,0.05436229705810547,0.00043923139572143554,0.00042003694697149903,0.47767301005348095,0.0034308433532714844,0.06311071347122081,1,0,0.15838959129527455,0.0026519226644663397,0.9999848887209857,1.0,5.302524585877631,-0.0002263855978252849
reach-wall,56,random_refined,159,159,0,0.05436229705810547,0.0006159265836079915,0.0004955315766726965,0.39293458849013285,0.003179311752319336,0.0584837640124204,1,0,0.15838959129527455,0.003128561495868197,0.9999799997777752,1.0,5.302524585877631,-0.0010109844499339715
reach-wall,56,coupling,159,159,0,0.05436229705810547,-0.0005141297976175944,0.0018334249322576102,0.9270971462728073,0.013175010681152344,0.24235566549128992,1,0,0.15838959129527455,0.011575412988090141,0.999885332059245,1.0,5.302524585877631,0.003710248863177057
reach-wall,56,random_coupling,159,159,0,0.05436229705810547,0.00029401381810506186,0.0006693959369418295,0.838281650673286,0.004469633102416992,0.0822193568759539,1,0,0.15838959129527455,0.00422626216449995,0.9999595551061677,1.0,5.302524585877631,-0.0006870189347294442
reach-wall,57,refined,48,48,0,0.0275270938873291,0.00012660582860310872,0.0003405508571294793,0.878571518346639,0.0018725395202636719,0.06802532544583698,1,0,0.12005365657897868,0.002836655432526905,0.9999777775308615,0.9,5.315054632376081,3.6155067483001346e-05
reach-wall,57,random_refined,48,48,0,0.0275270938873291,0.00034706672032674155,0.0003916806118452248,0.5601718196056816,0.0024538040161132812,0.08914141195423404,1,0,0.12005365657897868,0.003262546289771301,0.9999751108345648,0.9,5.315054632376081,-0.0006295879927895598
reach-wall,57,coupling,48,48,0,0.0275270938873291,-0.00016757806142171224,0.0013442871429246396,0.9846978233148521,0.009969949722290039,0.3621867881548975,1,0,0.12005365657897868,0.011197386079117756,0.9998755541728241,1.0,5.315054632376081,0.003483103970679302
reach-wall,57,random_coupling,48,48,0,0.0275270938873291,0.00047290722529093424,0.0007826632252972169,0.732551482953206,0.004607677459716797,0.1673869925600007,1,0,0.12005365657897868,0.006519278525950877,0.9999444438271536,1.0,5.315054632376081,-0.00016207473749307866
reach-wall,58,refined,192,192,0,0.11131060123443604,0.000827864408493042,0.00030057912682144097,0.11647152554447744,0.0016622543334960938,0.01493347727046365,1,0,0.17658339289618935,0.0017021936315276646,0.9999888887654308,1.0,5.0627751618961,0.0008683720208164658
reach-wall,58,random_refined,192,192,0,0.11131060123443604,0.000759052832921346,0.00038183517136145505,0.20194780763303083,0.0025970935821533203,0.023331951793912873,1,0,0.17658339289618935,0.0021623504062238176,0.9999826664740717,1.0,5.0627751618961,0.00014053154096682619
reach-wall,58,coupling,192,192,0,0.11131060123443604,0.00022329966227213542,0.0014201507766533632,0.9758731518390703,0.009035587310791016,0.08117454411876526,1,0,0.17658339289618935,0.008042380165887104,0.9999306658962877,1.0,5.0627751618961,0.0032031402339498527
reach-wall,58,random_coupling,192,192,0,0.11131060123443604,6.718675295511882e-05,0.0006309238115803177,0.9887871431026756,0.004721879959106445,0.042420756933667904,1,0,0.17658339289618935,0.003572951007636534,0.9999751108345648,1.0,5.0627751618961,-0.0014406929300108118
reach-wall,59,refined,95,95,0,0.0010077953338623047,0.00024941285451253253,0.000417208207227769,0.7367125994608061,0.003045320510864258,3.021764845043766,0,0,0.13051727396078244,0.003196574633891992,0.9999799997777752,1.0,5.3671951743032835,-0.00031241215433031044
reach-wall,59,random_refined,95,95,0,0.0010077953338623047,0.00035902182261149086,0.00041630161819228653,0.5734775372615745,0.0030853748321533203,3.0615093446889046,0,0,0.13051727396078244,0.0031896285109155433,0.9999848887209857,1.0,5.3671951743032835,-0.0006252905740451453
reach-wall,59,coupling,95,95,0,0.0010077953338623047,0.00015469471613566082,0.0013699596768820405,0.9874097944151021,0.008709430694580078,8.642062928791105,0,0,0.13051727396078244,0.010496385921251183,0.999885332059245,1.0,5.3671951743032835,0.0022857753585636686
reach-wall,59,random_coupling,95,95,0,0.0010077953338623047,0.00043361186981201173,0.001092063118421616,0.8638154577550832,0.006780147552490234,6.727702862550272,0,0,0.13051727396078244,0.008367192213574402,0.999931999244436,1.0,5.3671951743032835,-0.001004148152039086
reach-wall,60,refined,50,50,0,0.0076400041580200195,0.000814972718556722,0.0003784221881526659,0.17736711772348523,0.002714395523071289,0.3552871787670271,1,0,0.1617011861987177,0.0023402561047858707,0.9999813331259236,1.0,5.120926960898717,0.00012828122125707608
reach-wall,60,random_refined,50,50,0,0.0076400041580200195,0.0007917388280232748,0.0003705271785643545,0.17966636110559583,0.00310516357421875,0.4064348016040194,1,0,0.1617011861987177,0.00229143141911777,0.9999795553283924,1.0,5.120926960898717,-0.00021772949135545616
reach-wall,60,coupling,50,50,0,0.0076400041580200195,8.544921875e-06,0.0014072689759811795,0.9999631323077146,0.006953239440917969,0.910109379144627,1,0,0.1617011861987177,0.008702898284566444,0.9999386659851776,1.0,5.120926960898717,0.0010769963106715963
reach-wall,60,random_coupling,50,50,0,0.0076400041580200195,7.687489191691081e-05,0.0005397464579767895,0.9801176531520434,0.004694938659667969,0.614520432523522,1,0,0.1617011861987177,0.003337925161003363,0.9999679996444405,1.0,5.120926960898717,0.0002469222867489407
reach-wall,61,refined,219,219,0,0.07453763484954834,1.309951146443685e-05,0.0004104601771000495,0.998982519648939,0.0027000904083251953,0.03622452488297,1,0,0.10797802200774004,0.0038013307659092613,0.999972444138268,1.0,5.0386810945052405,0.0003671549515393835
reach-wall,61,random_refined,219,219,0,0.07453763484954834,0.0002956612904866536,0.0004192976066595289,0.6679067737257532,0.0037431716918945312,0.05021854663687673,1,0,0.10797802200774004,0.0038831754727779045,0.9999764441827131,1.0,5.0386810945052405,-0.00042701205597683867
reach-wall,61,coupling,219,219,0,0.07453763484954834,-0.0011260207494099934,0.0016408381831219672,0.6798395379962747,0.00930333137512207,0.12481387951067303,1,0,0.10797802200774004,0.015196038532770578,0.9998008866765186,1.0,5.0386810945052405,0.0049618645625120195
reach-wall,61,random_coupling,219,219,0,0.07453763484954834,6.487051645914713e-05,0.0006216932876530726,0.9892294129491355,0.004172086715698242,0.055972888382083176,1,0,0.10797802200774004,0.005757590999476807,0.9999515550172778,1.0,5.0386810945052405,0.0017035662777749039
reach-wall,62,refined,221,221,0,0.1220390796661377,0.00034039974212646485,0.00035562982676119525,0.5218709042294631,0.0018954277038574219,0.015531317583209766,1,0,0.15841632200284142,0.0022449064734302855,0.9999715552395025,1.0,5.048476079553321,9.379671662479439e-06
reach-wall,62,random_refined,221,221,0,0.1220390796661377,0.0004648637771606445,0.00042300735653550927,0.4529620874447296,0.002659320831298828,0.02179073161297129,1,0,0.15841632200284142,0.002670225840288869,0.9999751108345648,1.0,5.048476079553321,-0.00042837761763969695
reach-wall,62,coupling,221,221,0,0.1220390796661377,-0.0006068086624145508,0.001741670552131702,0.8917529475545038,0.010359764099121094,0.08488890712272085,1,0,0.15841632200284142,0.010994262018660316,0.9998391093234369,1.0,5.048476079553321,0.004591287595799187
reach-wall,62,random_coupling,221,221,0,0.1220390796661377,0.001022653579711914,0.0008177636087352092,0.3900348958007629,0.007068634033203125,0.05792106964867964,1,0,0.15841632200284142,0.0051621171252829706,0.999931999244436,1.0,5.048476079553321,-0.0009786470692318971
reach-wall,63,refined,297,297,0,0.05707859992980957,0.0001607211430867513,0.00038052333921677675,0.8486116615963374,0.002791881561279297,0.0489129299722228,1,0,0.13362240099820116,0.0028477510984247275,0.9999826664740717,1.0,5.168044881633918,0.0007416411810314827
reach-wall,63,random_refined,297,297,0,0.05707859992980957,0.0003878879547119141,0.0003649168273949293,0.46951432938868726,0.002682209014892578,0.046991499759821226,1,0,0.13362240099820116,0.002730955473549991,0.9999857776197514,1.0,5.168044881633918,-0.00026791267661607776
reach-wall,63,coupling,297,297,0,0.05707859992980957,-0.0013479169209798178,0.001733537144653248,0.6232127076532914,0.008911609649658203,0.1561287358242309,1,0,0.13362240099820116,0.012973402151908535,0.9998666651851686,1.0,5.168044881633918,0.004877967229635516
reach-wall,63,random_coupling,297,297,0,0.05707859992980957,0.0009692764282226563,0.0009125373962444972,0.46987613930220196,0.005401611328125,0.09463461498297863,1,0,0.13362240099820116,0.0068292246616402435,0.9999404437827085,1.0,5.168044881633918,-0.000236547969850065
reach-wall,64,refined,231,231,0,0.055715084075927734,0.0005294505755106608,0.0003908573932635936,0.3527451895596742,0.003463268280029297,0.06216033480824697,1,0,0.1339396505501561,0.0029181604674803152,0.999986222069134,1.0,5.037118061826286,-2.9734480254006712e-05
reach-wall,64,random_refined,231,231,0,0.055715084075927734,0.0005441673596700032,0.0003677691081019348,0.3135438648494899,0.0025687217712402344,0.04610460190169715,1,0,0.1339396505501561,0.002745782198111806,0.9999818886856457,1.0,5.037118061826286,1.4212472849273183e-05
reach-wall,64,coupling,231,231,0,0.055715084075927734,-9.473880132039388e-05,0.0013364704210508858,0.9950001128935664,0.010116815567016602,0.18158126717047662,1,0,0.1339396505501561,0.009978153709983142,0.9999013322370247,1.0,5.037118061826286,-0.0008054149162806112
reach-wall,64,random_coupling,231,231,0,0.055715084075927734,0.0003854974110921224,0.0005786463236358517,0.692602373134075,0.004086017608642578,0.07333772669308389,1,0,0.1339396505501561,0.004320201831638848,0.9999634440342114,1.0,5.037118061826286,-0.0013601327697116972
reach-wall,65,refined,35,35,0,0.07686066627502441,9.420394897460938e-05,0.0003322960670909805,0.9256097948477838,0.0020897388458251953,0.027188664203711802,1,0,0.11051812505842494,0.003006711043236696,0.9999804442271579,1.0,4.960164597150772,0.00228490911498902
reach-wall,65,random_refined,35,35,0,0.07686066627502441,0.00020634969075520833,0.00028056971797287266,0.6489666216278964,0.0018279552459716797,0.023782714027365474,1,0,0.11051812505842494,0.0025386760572037453,0.9999853331703685,1.0,4.960164597150772,0.0006031547713156726
reach-wall,65,coupling,35,35,0,0.07686066627502441,-0.0001448535919189453,0.001325482885344951,0.9881980362811427,0.00840449333190918,0.10934713084370162,1,0,0.11051812505842494,0.01199335298752345,0.9998595539950443,1.0,4.960164597150772,0.010254552952040363
reach-wall,65,random_coupling,35,35,0,0.07686066627502441,0.0006332858403523763,0.0006691644760991194,0.5275261404129334,0.004560232162475586,0.059331155758630426,1,0,0.11051812505842494,0.0060547939602247905,0.9999577773086368,1.0,4.960164597150772,-0.005541816002761379
reach-wall,66,refined,163,163,0,0.0058748722076416016,0.00023923476537068684,0.0003441990532593132,0.6742673108947173,0.0018131732940673828,0.3086319548719614,1,0,0.12770508791525959,0.00269526499592335,0.9999804442271579,1.0,5.299387258880914,0.00031888092320819794
reach-wall,66,random_refined,163,163,0,0.0058748722076416016,0.0002949690818786621,0.0003177037094553004,0.5370562663691855,0.001980304718017578,0.3370804756300475,1,0,0.12770508791525959,0.0024877921047759422,0.9999804442271579,1.0,5.299387258880914,-0.0001645871068527427
reach-wall,66,coupling,163,163,0,0.0058748722076416016,-0.0004513390858968099,0.0014662545204866824,0.9134491135025,0.009701013565063477,1.6512722697942455,0,0,0.12770508791525959,0.01148156697922353,0.9999004433382592,1.0,5.299387258880914,0.0024592257019753205
reach-wall,66,random_coupling,163,163,0,0.0058748722076416016,0.0004806335767110189,0.0005883899373527997,0.5997850117027949,0.003934144973754883,0.6696562639503267,1,0,0.12770508791525959,0.0046074118655572574,0.9999671107456748,1.0,5.299387258880914,-0.00036798329570331134
reach-wall,67,refined,213,213,0,0.012485742568969727,0.0007224186261494955,0.0002979721878973988,0.14539200947522302,0.001962423324584961,0.15717313677939238,1,0,0.12223946267395852,0.002437610419575885,0.9999884443160479,1.0,5.184670281900868,0.0004254227791244958
reach-wall,67,random_refined,213,213,0,0.012485742568969727,0.0005765668551127116,0.0003811712892212125,0.304134809100855,0.002494335174560547,0.19977467585785483,1,0,0.12223946267395852,0.0031182343318858184,0.9999848887209857,1.0,5.184670281900868,0.00041915200974873557
reach-wall,67,coupling,213,213,0,0.012485742568969727,0.0007998458544413249,0.0012523160077566329,0.7102630166704043,0.009891510009765625,0.7922244075693635,1,0,0.12223946267395852,0.010244776771449454,0.9998684429826998,1.0,5.184670281900868,-0.000600221075746532
reach-wall,67,random_coupling,213,213,0,0.012485742568969727,0.00020788192749023437,0.0004914417199024947,0.848224925191631,0.003486156463623047,0.2792109835971663,1,0,0.12223946267395852,0.004020319699975169,0.9999759997333303,1.0,5.184670281900868,-0.0018015865651488383
reach-wall,68,refined,60,60,0,0.04132270812988281,-3.493467966715495e-05,0.0003652096061316657,0.9909327967997605,0.002017498016357422,0.04882298638356797,1,0,0.10539042645785679,0.003465301530758153,0.9999759997333303,1.0,5.372850543386201,0.0001062405506049302
reach-wall,68,random_refined,60,60,0,0.04132270812988281,0.00017307599385579426,0.0003848462222944674,0.8317703157386169,0.002144336700439453,0.05189245326563582,1,0,0.10539042645785679,0.003651624110737976,0.99996311070123,1.0,5.372850543386201,-0.0005021402584111101
reach-wall,68,coupling,60,60,0,0.04132270812988281,0.0001551222801208496,0.0012438859878660335,0.984686127469451,0.00785970687866211,0.19020309254558043,1,0,0.10539042645785679,0.01180264687858944,0.9998742208246758,1.0,5.372850543386201,0.0021611011882347597
reach-wall,68,random_coupling,60,60,0,0.04132270812988281,9.214401245117188e-05,0.0005832193239897988,0.9756464160191142,0.0034847259521484375,0.08432956381260097,1,0,0.10539042645785679,0.005533892817323543,0.9999573328592539,1.0,5.372850543386201,0.00038918248994512794
reach-wall,69,refined,270,270,0,0.04753398895263672,0.0005619541803995768,0.000375751986088294,0.3089608294700225,0.003052949905395508,0.06422667174929278,1,0,0.13042901840830198,0.002880892539664907,0.999974666385182,1.0,5.28958451116028,-8.043484997699579e-05
reach-wall,69,random_refined,270,270,0,0.04753398895263672,0.0006008656819661458,0.00040014645399333835,0.3072342129380401,0.0025649070739746094,0.05395943261842184,1,0,0.13042901840830198,0.003067925058982645,0.9999742219357993,1.0,5.28958451116028,-0.0006664433456160523
reach-wall,69,coupling,270,270,0,0.04753398895263672,0.0005850116411844889,0.0012642923990812981,0.8236495982338337,0.0074541568756103516,0.15681740665690266,1,0,0.13042901840830198,0.009693336762862766,0.9999128879209768,1.0,5.28958451116028,0.0033268721016881386
reach-wall,69,random_coupling,270,270,0,0.04753398895263672,2.179543177286784e-05,0.0005332565758941932,0.9983322397797434,0.003622770309448242,0.07621431294263989,1,0,0.13042901840830198,0.004088481094175364,0.9999634440342114,1.0,5.28958451116028,0.0007015254036843999
reach-wall,70,refined,218,218,0,0.060039520263671875,0.00041831413904825846,0.0003827111410966207,0.4556408478110002,0.002257108688354492,0.037593716246267235,1,0,0.12126529209589543,0.0031559825114178294,0.9999791108790097,0.9,5.0905210261719205,-0.000822110229626638
reach-wall,70,random_refined,218,218,0,0.060039520263671875,0.0004401087760925293,0.00036435583131003266,0.4066619792572739,0.002209186553955078,0.03679553974204206,1,0,0.12126529209589543,0.0030046176033774246,0.9999822220246891,0.9,5.0905210261719205,-0.00010525954896323242
reach-wall,70,coupling,218,218,0,0.060039520263671875,0.0005321637789408366,0.0013724063253607993,0.8692949525974468,0.00868988037109375,0.14473600609949805,1,0,0.12126529209589543,0.011317387701301323,0.9998791097678862,0.9,5.0905210261719205,-0.002668399407435018
reach-wall,70,random_coupling,218,218,0,0.060039520263671875,-6.84499740600586e-06,0.0004771633970855768,0.9997942579937993,0.0026273727416992188,0.043760721773937354,1,0,0.12126529209589543,0.003934871955845705,0.9999657773975266,0.9,5.0905210261719205,0.0021493262365952504
reach-wall,71,refined,142,142,0,0.040106773376464844,0.0005902886390686035,0.0003045825464332885,0.21026330822827216,0.0019884109497070312,0.0495779336583046,1,0,0.14073400890206436,0.0021642426646514773,0.9999848887209857,1.0,5.23147118084823,-0.00026495559493966425
reach-wall,71,random_refined,142,142,0,0.040106773376464844,0.0007181016604105631,0.00035771631784126443,0.19881107692759786,0.002131938934326172,0.05315658066817263,1,0,0.14073400890206436,0.00254179015173366,0.9999816664609298,1.0,5.23147118084823,-0.0007391251756478923
reach-wall,71,coupling,142,142,0,0.040106773376464844,8.418242136637369e-05,0.0014228339956385285,0.9965116765124383,0.008665323257446289,0.21605635477351087,1,0,0.14073400890206436,0.010110093549801932,0.9998875543061589,1.0,5.23147118084823,0.0026292979209916467
reach-wall,71,random_coupling,142,142,0,0.040106773376464844,-0.00011368592580159505,0.000637033129533896,0.9691344927319218,0.004676103591918945,0.1165913684460825,1,0,0.14073400890206436,0.004526504535070852,0.9999644440493783,1.0,5.23147118084823,0.002211641767717154
reach-wall,72,refined,108,108,0,0.11299443244934082,0.0004263408978780111,0.0004918342673196787,0.5709688425612616,0.0025491714477539062,0.022560150907406745,1,0,0.15304068042020744,0.003213748566519945,0.9999777775308615,1.0,5.277853391064052,-0.00021848429024817762
reach-wall,72,random_refined,108,108,0,0.11299443244934082,0.0005725638071695964,0.0004907077995972568,0.42346853837020865,0.0028045177459716797,0.024819964003350684,1,0,0.15304068042020744,0.0032063879894542336,0.9999808886765408,1.0,5.277853391064052,-0.0007175898528721802
reach-wall,72,coupling,108,108,0,0.11299443244934082,-0.0005526471138000488,0.001589341346218195,0.8921324563915705,0.011617898941040039,0.10281833086111328,1,0,0.15304068042020744,0.010385090695194915,0.9998928876987522,1.0,5.277853391064052,0.004223915855647853
reach-wall,72,random_coupling,108,108,0,0.11299443244934082,0.00034519195556640623,0.0008118525637843343,0.8468928519715453,0.005504608154296875,0.04871574674057304,1,0,0.15304068042020744,0.005304815435707756,0.9999648884987609,1.0,5.277853391064052,-0.0020882538052537925
reach-wall,73,refined,202,202,0,0.01301884651184082,0.0004018592834472656,0.00039303375895282413,0.48889858607416947,0.0020034313201904297,0.15388700668436955,1,0,0.1374537202329499,0.0028593897515958792,0.9999813331259236,1.0,5.286015760146017,-0.0005039458981261902
reach-wall,73,random_refined,202,202,0,0.01301884651184082,0.0004720743497212728,0.00041820379755245,0.4397109450308204,0.002597808837890625,0.19954216646827214,1,0,0.1374537202329499,0.003042506211135635,0.9999777775308615,1.0,5.286015760146017,-0.000556621028104054
reach-wall,73,coupling,202,202,0,0.01301884651184082,-0.0003914785385131836,0.0017072547148752192,0.9500466950689811,0.010994911193847656,0.8445380459664866,1,0,0.1374537202329499,0.012420578446198812,0.9998977766419627,1.0,5.286015760146017,0.0034768501867734614
reach-wall,73,random_coupling,202,202,0,0.01301884651184082,0.00039366245269775393,0.0006701924347804932,0.7434813153548436,0.0046749114990234375,0.3590879956047981,1,0,0.1374537202329499,0.004875767884962906,0.9999613329036988,1.0,5.286015760146017,-0.0006739390503929243
reach-wall,74,refined,263,263,0,0.008964300155639648,7.433096567789713e-06,0.0003933751492470645,0.9996430801739377,0.0027799606323242188,0.3101146307082635,1,0,0.1225540681698119,0.0032098089857123366,0.9999799997777752,1.0,5.280837324276921,0.00010472220624979656
reach-wall,74,random_refined,263,263,0,0.008964300155639648,0.00029624382654825846,0.000484766529473361,0.7280930765436535,0.002928495407104492,0.32668422032500866,1,0,0.1225540681698119,0.0039555319273585,0.999972444138268,1.0,5.280837324276921,-0.0005292354801635923
reach-wall,74,coupling,263,263,0,0.008964300155639648,-0.000689852237701416,0.0016249057016805106,0.8472839122358085,0.010991573333740234,1.2261496316391394,0,0,0.1225540681698119,0.013258684317431456,0.9998706652296137,0.9,5.280837324276921,0.002924054381278296
reach-wall,74,random_coupling,263,263,0,0.008964300155639648,0.00033153692881266275,0.0006681892115846857,0.802447865083435,0.005208253860473633,0.5809994946674114,1,0,0.1225540681698119,0.005452199356277895,0.9999559995111056,0.9,5.280837324276921,0.0018212907739192374
reach-wall,75,refined,54,54,0,0.01549530029296875,0.0003886667887369792,0.00040518475482313347,0.5207983695617353,0.002646923065185547,0.17082102412604627,1,0,0.14799574887623712,0.0027378134703178072,0.999968888543206,1.0,5.254605497091717,-0.00029786586341362664
reach-wall,75,random_refined,54,54,0,0.01549530029296875,0.0004944372177124024,0.0003670356336827663,0.3552771173367829,0.0019419193267822266,0.12532311669128507,1,0,0.14799574887623712,0.002480041734102129,0.999973666371151,1.0,5.254605497091717,-0.00041869099116098596
reach-wall,75,coupling,54,54,0,0.01549530029296875,-0.0005905532836914063,0.0015716094385285506,0.8762720343323688,0.010243654251098633,0.6610813638601674,1,0,0.14799574887623712,0.010619287719154854,0.9998773319703552,1.0,5.254605497091717,0.0027459814949164496
reach-wall,75,random_coupling,54,54,0,0.01549530029296875,0.0006826241811116536,0.0007139847945760894,0.5224435109278197,0.003964424133300781,0.2558468734613491,1,0,0.14799574887623712,0.004824360158974337,0.9999573328592539,1.0,5.254605497091717,-0.0009246308513608525
reach-wall,76,refined,139,139,0,0.04389452934265137,0.000816187858581543,0.00033592554114368324,0.14485844018457505,0.0022003650665283203,0.0501284579076298,1,0,0.1675675715505779,0.002004716891431997,0.9999906665629618,1.0,5.2313592942586,-0.00018414076959061276
reach-wall,76,random_refined,139,139,0,0.04389452934265137,0.0007497700055440267,0.00036729223290530514,0.19353261767955673,0.0028619766235351562,0.06520121451112668,1,0,0.1675675715505779,0.002191905208785837,0.9999897776641963,1.0,5.2313592942586,1.142189599523391e-05
reach-wall,76,coupling,139,139,0,0.04389452934265137,0.00018325408299763997,0.0013204460204071058,0.9811035226842462,0.008978843688964844,0.20455495988745676,1,0,0.1675675715505779,0.007880080902220081,0.9999355548394983,1.0,5.2313592942586,-0.0002741234800751613
reach-wall,76,random_coupling,139,139,0,0.04389452934265137,-0.0002216331164042155,0.0005676878573853819,0.867737041421941,0.003536701202392578,0.08057271043469287,1,0,0.1675675715505779,0.003387814552256809,0.9999791108790097,1.0,5.2313592942586,0.0008194208315748241
reach-wall,77,refined,259,259,0,0.0461881160736084,-5.548397699991862e-05,0.00042843106165127366,0.983505092705867,0.002469301223754883,0.0534618303075978,1,0,0.10494857807788942,0.00408229505818846,0.9999635551506127,1.0,5.370022227937578,0.0006221512123500972
reach-wall,77,random_refined,259,259,0,0.0461881160736084,0.00019171714782714844,0.000397507854997858,0.8112858765129002,0.002691984176635742,0.05828304779406072,1,0,0.10494857807788942,0.0037876440279432906,0.9999662218469093,1.0,5.370022227937578,0.0001980509912202777
reach-wall,77,coupling,259,259,0,0.0461881160736084,-0.0003330906232198079,0.0014653595330562602,0.9508688374285144,0.009003162384033203,0.19492378450086978,1,0,0.10494857807788942,0.013962643038085929,0.9998026644740498,1.0,5.370022227937578,0.0010661227179564747
reach-wall,77,random_coupling,259,259,0,0.0461881160736084,0.0002740224202473958,0.000650015916186428,0.8491018247181469,0.004445075988769531,0.09623852121800265,1,0,0.10494857807788942,0.00619366101086198,0.9999399993333259,1.0,5.370022227937578,-0.0005813662448321821
reach-wall,78,refined,279,279,0,0.04394245147705078,0.0008026663462320963,0.00041878022331483516,0.21396552887010553,0.0027093887329101562,0.0616576600039065,1,0,0.16572549447831444,0.002526951116562416,0.9999875554172823,1.0,5.156957465644323,-9.575900897118572e-05
reach-wall,78,random_refined,279,279,0,0.04394245147705078,0.0008412488301595052,0.00040138620796413576,0.18543847161924704,0.002348661422729492,0.05344857521105975,1,0,0.16572549447831444,0.0024219943300073125,0.9999835553728375,1.0,5.156957465644323,6.997655986218376e-05
reach-wall,78,coupling,279,279,0,0.04394245147705078,-9.604930877685547e-05,0.0015180156816462424,0.9960124994112013,0.011095046997070312,0.25249039651018945,1,0,0.16572549447831444,0.00915981989629772,0.9999182213135701,1.0,5.156957465644323,-0.0008089354772948809
reach-wall,78,random_coupling,279,279,0,0.04394245147705078,-0.00022790312767028808,0.0005422737096636501,0.8498851336344405,0.003046274185180664,0.06932417475096035,1,0,0.16572549447831444,0.0032721200281867788,0.999978221980244,1.0,5.156957465644323,0.0005954037591404671
reach-wall,79,refined,126,126,0,0.0021059513092041016,6.774425506591797e-05,0.0003648530793506501,0.9666735728181084,0.002775430679321289,1.3178987886335334,0,0,0.12543657831499014,0.002908665751663355,0.9999831109234546,1.0,5.258417305483398,0.0005012686356735685
